external_case_id,center,sample_id,image_path,gt_path,image_sha256,gt_sha256,pair_key,readable,image_width,image_height,image_mode,gt_width,gt_height,gt_mode,same_size,error,exact_duplicate_of_neopolyp,duplicate_within_polypgen_static
polypgen_static_0749,C3,polypgen_c3_c3_endocv2021_00285,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00285.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00285_mask.jpg,80c8b539ad3714e50663b428b29caf7bd76824c5b26a698bdb7891fcc0c74b72,7cff50c65a923f39f83f664cf22d782069f37fd88903730b54f256a3790d428e,c3_endocv2021_00285,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0750,C3,polypgen_c3_c3_endocv2021_00286,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00286.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00286_mask.jpg,7a61dedfd57362308683ca63abe3dd59c6e94a13f53aa4b99d5a1d20dc741114,e85400411f55ecdff49de59b2f406ca800f0eb9c5b2db158ecd15f2ebb1631e2,c3_endocv2021_00286,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0751,C3,polypgen_c3_c3_endocv2021_00287,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00287.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00287_mask.jpg,7043d737d11d0c89b1c6677835f4f92af9a4e3b9bf38f4677aeedd17562c3e19,1890d2d48e35030927ee9d9b1d2ab2d498bd9652846578ec8f67670b3cb9faff,c3_endocv2021_00287,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0752,C3,polypgen_c3_c3_endocv2021_00288,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00288.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00288_mask.jpg,36df3eccdf61c248232db1e90ecb88f6fca2a5b925a9adc8960d085f5fcc8919,c482ef81f9f6153478137abb336f13df5cfda5a73a7f16f509f0ed01282594f8,c3_endocv2021_00288,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0753,C3,polypgen_c3_c3_endocv2021_00289,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00289.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00289_mask.jpg,6a1b521429d55c3fd7df0070862550239d8932364b2b5ec163d7f8905cd9e1df,03e6c8e5d2786555fc25587d92054e93bed1e15ecbc35225d6a5c798232da0d2,c3_endocv2021_00289,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0754,C3,polypgen_c3_c3_endocv2021_0029,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_0029.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_0029_mask.jpg,7bb1c8b18ee62fab1dccaa9971f05ca07c6c7b35fd09e6dc98169d923b223964,0e85435a9fbd1d3c7ce9fb27bfa734b021bcd2849f3c701ad04debbf262aa61d,c3_endocv2021_0029,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0755,C3,polypgen_c3_c3_endocv2021_00290,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00290.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00290_mask.jpg,2b69570b93cd86dc20dfe9d94fc4e9ecc585e29c4d5bcfc4215ed3baba43eaa7,9f368beace618ffe93418fe32d335ce992f4f44eedefae201421cbd505673cff,c3_endocv2021_00290,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0756,C3,polypgen_c3_c3_endocv2021_00291,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00291.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00291_mask.jpg,4c2a701a64fa9fd14a92f521a27f3f0872a085db872eeb4b89d1f611c878daaf,159cabc77f54350b2f031f319954507ae1732bf8911e5846d477d1bd67706228,c3_endocv2021_00291,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0757,C3,polypgen_c3_c3_endocv2021_00292,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00292.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00292_mask.jpg,83f67e2c09b93917291b3f85349947e4da51b8283c6f7c01f35462df711ca616,c6135519ae77daa11d079b1cf56743516358e501b283fa18e94d1244084a9059,c3_endocv2021_00292,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0758,C3,polypgen_c3_c3_endocv2021_00293,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00293.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00293_mask.jpg,364dcaf543b3021b74dbbb79dc6c3aea13cbbacaa7a89e5a7fb697ab4aa73489,8ac222571eee8c5a0598c81ba96dd4a20050d73a7d73981364ca39c71bb45b79,c3_endocv2021_00293,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0759,C3,polypgen_c3_c3_endocv2021_00294,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00294.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00294_mask.jpg,a7a4469f7a28f07d96eb76795fdeb4e37dbba365086c6ae3175a729c66d8021b,31e69762eabc458453a35c6f49b3765363bfc0ea0c2e2e2c55ae965ef5ed99d0,c3_endocv2021_00294,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0760,C3,polypgen_c3_c3_endocv2021_00295,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00295.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00295_mask.jpg,79ee45cc49989704beb5dafad9faac0cec318fd4301d8ec2fe6a1792926dd81f,0cec4e5d0bdb186f2341fa5cdd02fd66a35e1124480cf0a55585a0e1e3c75d89,c3_endocv2021_00295,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0761,C3,polypgen_c3_c3_endocv2021_00296,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00296.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00296_mask.jpg,eedf90e7016ef0355b527e7590e8b1fe066d4db06f3257b33704425690f9c5f1,80844f8533eb96289b6adfd98bd38bdd58ce2d5afb7b92aef518a9162053e0bd,c3_endocv2021_00296,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0762,C3,polypgen_c3_c3_endocv2021_00297,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00297.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00297_mask.jpg,6290b5f22b791655871784b5a4e8520f4986918430e07e29ef96b7ecc2625890,6475df1a520d360bb40a5be996dd594bb15ea29a8d854345a1b810fc88d606b4,c3_endocv2021_00297,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0763,C3,polypgen_c3_c3_endocv2021_00298,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00298.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00298_mask.jpg,6c65e8b9c7c5f201561955157a247acc4abdf6bf71b01e5ac0bdf1700922c0c4,3bef3503e09bf92c040cb56a730d04b4d2d5098a132ff63ef95e60ce95432800,c3_endocv2021_00298,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0764,C3,polypgen_c3_c3_endocv2021_00299,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00299.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00299_mask.jpg,f94327721b4b60059bb51583a9f2547432ade6bbd668d57c92b1aad3be266041,9248b4553dd45c74a83f5521ded38136859629865bd5802d6792068688205159,c3_endocv2021_00299,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0765,C3,polypgen_c3_c3_endocv2021_003,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_003.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_003_mask.jpg,36c5c1cf01a7181356d90d92b39d6105c018481869885dd78231c58b956875d8,f81cc00a7262b08763282ea181a2356713c659ce3f554a8db22b836974a2e49d,c3_endocv2021_003,True,1240,1040,RGB,1240,1040,L,True,,False,False
polypgen_static_0766,C3,polypgen_c3_c3_endocv2021_0030,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_0030.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_0030_mask.jpg,200c4afaac9645dd6e06887068cce6eb31e4b80e4ecf411c1b99ffedca93a51e,442527ba96860bd3ed6f2eb05532f704191f5cd4a3619f491348dafb59535c81,c3_endocv2021_0030,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0767,C3,polypgen_c3_c3_endocv2021_00300,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00300.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00300_mask.jpg,4fd8b40ee04075adfe4c6a66a2c975c74fb4aa0918bf169c6b456097d8862da5,1e498eecf6c066787740eee6ba69f9576968a92684afb9e53c20bfde56f47a4d,c3_endocv2021_00300,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0768,C3,polypgen_c3_c3_endocv2021_00301,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00301.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00301_mask.jpg,88d4f1292d84efe0a651b923fcef72de0e64b08a1c165105a1b561161067c2a4,4f51646be30b0b66ee89a518d3d10b5ff480d0d71805fb8147b2a920d7472134,c3_endocv2021_00301,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0769,C3,polypgen_c3_c3_endocv2021_00302,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00302.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00302_mask.jpg,30959c1f7c56966a9208704a1a513b947aace199d46265d17b1f753597b4f238,bc5a1154a55142a4c0731d9742bdc0a272f15b05c23bc71c60873c7e0f4596c2,c3_endocv2021_00302,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0770,C3,polypgen_c3_c3_endocv2021_00303,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00303.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00303_mask.jpg,2c804c34ab5a571f105234c463fc93c78e5f42fb094cc7da782609a8e34a3751,acb97a8daedcf699401b4083c2e365ed37c374939c9e860378f75107602ea55e,c3_endocv2021_00303,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0771,C3,polypgen_c3_c3_endocv2021_00304,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00304.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00304_mask.jpg,8f70f9b81f7331bfbe9ee689b8c7fa9636f01a65bff9b07a8f57d10338e433a9,2c820cfd4b43942feebb45e918b1b5f3683b9825a17613233fd1f1d0b60cb88f,c3_endocv2021_00304,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0772,C3,polypgen_c3_c3_endocv2021_00305,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00305.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00305_mask.jpg,ac1a051a59cde8e581b8168065cf155750795aa2d5296bec45afb22c53aa5485,1c37410a2a8d97b8f896a12585af847ae0537a83fde19ce2e176aaec7f61eaee,c3_endocv2021_00305,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0773,C3,polypgen_c3_c3_endocv2021_00306,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00306.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00306_mask.jpg,07089e0e450722e539f773da6ae50b38e331c9d3b844d7c42e92d9328e27745a,290951a7b8993b76f3e91b7d569bd0bc3ce3446dc129d71ea0b2416f9c2a3d5a,c3_endocv2021_00306,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0774,C3,polypgen_c3_c3_endocv2021_00307,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00307.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00307_mask.jpg,072a4cfab7acbefbf6bf8ee586b9bd178cc0663775c41638f3dd9c1bf6724487,6e67ea772a381a7e74d0edc59209e5854ad6c10ea63b8f2e9a202d71879ab01d,c3_endocv2021_00307,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0775,C3,polypgen_c3_c3_endocv2021_00308,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00308.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00308_mask.jpg,6eb0d0458f3859a83d7f5b3225651a6091e9f6db7f2f28c6ca4a5b22327a781f,9b702f08e1cea48d72fa06bfbbf03cd3dd30fc8e4fa081b4faff331b294b3c0b,c3_endocv2021_00308,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0776,C3,polypgen_c3_c3_endocv2021_00309,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00309.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00309_mask.jpg,742c9753764f9faa9d4c4a72710df2b9801f68f1266f298115e4841da0ea6d5e,2685965ab910f87a0bfdd145eca9e23ecabe39701d5e63528c9edbcc50fd56f7,c3_endocv2021_00309,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0777,C3,polypgen_c3_c3_endocv2021_0031,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_0031.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_0031_mask.jpg,8f4c0be657b9633842335b9a211255606ad9ac09163d67024518eceea92e8b5d,38db6a272c6752ce2546816bc53cd698208a5916efb1e58fc69a36d512663359,c3_endocv2021_0031,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0778,C3,polypgen_c3_c3_endocv2021_00310,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00310.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00310_mask.jpg,dbd5c075b064cf31aa107933c3e3200241cdf0e626c228a9871add0a2aca2b4e,8490b23800d5cf9b465d573abef9de49de3da560514f2f8ae935fb2852bb45b7,c3_endocv2021_00310,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0779,C3,polypgen_c3_c3_endocv2021_00311,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00311.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00311_mask.jpg,8c352c4b643d2d5dac8a6f5bde502cc6d6a7d1725bfbd171bbeb4f12b3814737,0b29654a96a84c67b6244211623166b0d37bff57e778c23f27d50a8a27e10239,c3_endocv2021_00311,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0780,C3,polypgen_c3_c3_endocv2021_00312,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00312.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00312_mask.jpg,b14056b295d8dc02a804349b252fbc76696f07ea9066dc9b8ab0db47b93fe8c7,0785ea980d7a8064a3ca11880653fb7b602ba165a9247189bcc8ce0ba5771331,c3_endocv2021_00312,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0781,C3,polypgen_c3_c3_endocv2021_00313,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00313.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00313_mask.jpg,04d79fb2bb6b710a876fad418f76b9ee6573d8eeabafeaabaf728aa1d7577d64,20c5dd90b622f625d7e72581cf8c14438d5f49b2c9fd73076fd1bd83638997f1,c3_endocv2021_00313,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0782,C3,polypgen_c3_c3_endocv2021_00314,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00314.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00314_mask.jpg,cc6858db4b5da752a857f96a8c2307e3e8874cc16a15430678b0af2ba7a7e12e,b8e8a5f1e41496690414cdc6826b23587fdd204553e1b3b97ef036dde8f45f6c,c3_endocv2021_00314,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0783,C3,polypgen_c3_c3_endocv2021_00315,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00315.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00315_mask.jpg,f7ff860752e295888af1fd183d5e1b5f886d5f79cdee578436310990e2d8424f,6d1dcde7fc5038aec9c1596955f6d8e3b648f9ece68347ff8f07de2ca0733f9c,c3_endocv2021_00315,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0784,C3,polypgen_c3_c3_endocv2021_00316,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00316.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00316_mask.jpg,4134576eda3a62d3cf0163670bf293ab986e4051f11f60daf1f154f897751842,5c74492cd08500cd0ba5c34a8f677dfe80abda094662dc089504c19a030c86b7,c3_endocv2021_00316,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0785,C3,polypgen_c3_c3_endocv2021_00317,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00317.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00317_mask.jpg,ffa23f38920d7a3d18780d30a506c1d49cc57a16d9538c98393b885ad9760dcd,1eedbe905694910eeafc4f0e30346f69586720a5dd5d543c1b7595df11d24169,c3_endocv2021_00317,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0786,C3,polypgen_c3_c3_endocv2021_00318,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00318.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00318_mask.jpg,c631495c75c225f8b76ed6b3ee04fb14e496d578b85fdce75df1cfdcf0a7f39c,10231ca8761cf5ec3f7c9894570bb8791bfad01db129ef783baf87a495473d44,c3_endocv2021_00318,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0787,C3,polypgen_c3_c3_endocv2021_00319,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00319.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00319_mask.jpg,7ae6d29cfb5e02307a95ce5e5b6a9738e48567e1551a3b59b0fb4d8bba4bc507,b7f87dc8106863bb90d1a69ec373f2181d9d760857729e0d66369a6693200dd4,c3_endocv2021_00319,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0788,C3,polypgen_c3_c3_endocv2021_0032,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_0032.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_0032_mask.jpg,f3257a8a6a67c3e020f7b2e8242a24d66dd8489ebb9502454deacab72e0a69c2,7191788fd66d83edb533da5c9da93a9ec9c836e38fcce9c6efe2d1c62cbec4cc,c3_endocv2021_0032,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0789,C3,polypgen_c3_c3_endocv2021_00320,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00320.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00320_mask.jpg,7e249a81779f9679ef94d420a03e80918857a7890af8334830af8e4abeb95b98,bd79be79415fe3770e424d9f5fc576ad9d72c4bf5f40826b7fa4b05c3a29c2dc,c3_endocv2021_00320,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0790,C3,polypgen_c3_c3_endocv2021_00321,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00321.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00321_mask.jpg,3f5cbfc3d1f182611142c30c856d045ca8aac6c8ed2af989404b2b7e927232de,8c753724e7ef6a2d17d2785eec264bd7fb0bbda0dabf12223a2bcae611736d8a,c3_endocv2021_00321,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0791,C3,polypgen_c3_c3_endocv2021_00322,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00322.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00322_mask.jpg,0f5cf0ccbfa89cab35c12296968c99772b4a4906b1409d9c89dc93240d9ebb30,68de0166f009d47d71206ecc957e16c230f2dc7728ea3b5979ab051a79580f00,c3_endocv2021_00322,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0792,C3,polypgen_c3_c3_endocv2021_00323,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00323.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00323_mask.jpg,27f9d27a3aa6e78cb30e81c829cd1ad056ebbf06fd44d3911811b989e4d6ac8f,d3f5553aa3f877ba318e86b4424c99e4c209e1c3b33a77f41fe88759f1eb005d,c3_endocv2021_00323,True,1440,1080,RGB,1440,1080,L,True,,False,False
