sample_id,model_state_id,state_row_index,source_dice,a1_dice,delta_dice,adaptation_outcome,harm_label,benefit_label,frozen_safety_probability,frozen_operating_threshold,frozen_risk_flag,center,model_family,training_seed,checkpoint_sha256
polypgen_static_0332,PraNet::20260818,332,0.9853473731127083,0.9854854016635962,0.00013802855088795862,NEUTRAL,0,0,0.1303889445449403,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0333,PraNet::20260818,333,1.0,0.0,-1.0,HARM,1,0,0.0317019205891958,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0334,PraNet::20260818,334,0.16623349754968514,0.36226867974668625,0.1960351821970011,BENEFIT,0,1,0.3834929926062968,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0335,PraNet::20260818,335,0.3101850437403888,0.294536281225645,-0.015648762514743786,NEUTRAL,0,0,0.3704067986634832,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0336,PraNet::20260818,336,0.9879244274128866,0.9831093794966019,-0.0048150479162846205,NEUTRAL,0,0,0.0871168374174465,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0337,PraNet::20260818,337,0.007300602299689724,0.41759370186548006,0.41029309956579035,BENEFIT,0,1,0.2907143639577113,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0338,PraNet::20260818,338,0.0,0.0,0.0,NEUTRAL,0,0,0.2993502566120294,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0339,PraNet::20260818,339,0.6738239102287441,0.8493652780261041,0.17554136779735996,BENEFIT,0,1,0.4634023124858082,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0340,PraNet::20260818,340,0.9687381583933308,0.41407091293423204,-0.5546672454590987,HARM,1,0,0.2574920657572642,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0341,PraNet::20260818,341,1.0,0.0,-1.0,HARM,1,0,0.0335517668558535,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0342,PraNet::20260818,342,0.0,0.5019470238349951,0.5019470238349951,BENEFIT,0,1,0.0272344332307735,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0343,PraNet::20260818,343,0.9121097274860134,0.8970536031238907,-0.01505612436212267,NEUTRAL,0,0,0.5402935094643296,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0344,PraNet::20260818,344,0.9561849431130477,0.32207409830702544,-0.6341108448060222,HARM,1,0,0.2017978128546082,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0345,PraNet::20260818,345,0.0,0.1607725433903171,0.1607725433903171,BENEFIT,0,1,0.0287091624667654,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0346,PraNet::20260818,346,0.0,0.7619173379109996,0.7619173379109996,BENEFIT,0,1,0.0268094407634878,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0347,PraNet::20260818,347,0.0,0.82356297247183,0.82356297247183,BENEFIT,0,1,0.0268454277360201,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0348,PraNet::20260818,348,0.9572262850528752,0.9569165786694825,-0.00030970638339267165,NEUTRAL,0,0,0.069306055705256,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0349,PraNet::20260818,349,0.0,0.0,0.0,NEUTRAL,0,0,0.8372526233015466,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0350,PraNet::20260818,350,0.9466938537722109,0.9378541926808184,-0.008839661091392559,NEUTRAL,0,0,0.3798114165056907,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0351,PraNet::20260818,351,1.0,0.0,-1.0,HARM,1,0,0.0239429575457113,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0352,PraNet::20260818,352,0.9544814641013608,0.5931930952547347,-0.3612883688466261,HARM,1,0,0.2979862819958168,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0353,PraNet::20260818,353,1.0,0.0,-1.0,HARM,1,0,0.025560934408473,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0354,PraNet::20260818,354,0.922509225092251,0.25968859318197407,-0.662820631910277,HARM,1,0,0.8812152439182672,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0355,PraNet::20260818,355,0.9572225666460012,0.9551173373784242,-0.002105229267577058,NEUTRAL,0,0,0.1807987090502245,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0356,PraNet::20260818,356,0.9739130434782609,0.9687010954616588,-0.005211948016602075,NEUTRAL,0,0,0.1397700723116513,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0357,PraNet::20260818,357,0.6136377635874587,0.8044201976539487,0.19078243406648998,BENEFIT,0,1,0.3680570471425601,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0358,PraNet::20260818,358,0.2907627234274799,0.5463717291610467,0.2556090057335668,BENEFIT,0,1,0.1572022918351444,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0359,PraNet::20260818,359,0.0,0.0,0.0,NEUTRAL,0,0,0.4317003937952279,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0360,PraNet::20260818,360,0.0,0.0,0.0,NEUTRAL,0,0,0.3881167205966624,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0361,PraNet::20260818,361,0.9691474328780029,0.9511201629327902,-0.018027269945212643,NEUTRAL,0,0,0.3010762098779358,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0362,PraNet::20260818,362,0.9105674342105263,0.6094533301503939,-0.3011141040601324,HARM,1,0,0.7302324543681565,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0363,PraNet::20260818,363,0.966374269005848,0.9582361175921605,-0.008138151413687456,NEUTRAL,0,0,0.0780198620882288,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0364,PraNet::20260818,364,0.0,0.0,0.0,NEUTRAL,0,0,0.6918091645565736,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0365,PraNet::20260818,365,0.25178618682191056,0.3284070102014125,0.07662082337950193,BENEFIT,0,1,0.47339795639352,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0366,PraNet::20260818,366,0.882087716901216,0.3624666048743253,-0.5196211120268908,HARM,1,0,0.4675985594122878,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0367,PraNet::20260818,367,0.9740671560748881,0.9746607527117825,0.0005935966368944001,NEUTRAL,0,0,0.0822303473532832,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0368,PraNet::20260818,368,0.9593199757134183,0.3576014006419609,-0.6017185750714574,HARM,1,0,0.1458142449673896,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0369,PraNet::20260818,369,1.0,0.0,-1.0,HARM,1,0,0.0322449012275459,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0370,PraNet::20260818,370,0.93893552255327,0.9238148984198645,-0.015120624133405425,NEUTRAL,0,0,0.2765266327954994,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0371,PraNet::20260818,371,0.7433258762117823,0.34551719478413623,-0.397808681427646,HARM,1,0,0.6798728639228814,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0372,PraNet::20260818,372,0.9262038774233896,0.4455669280871993,-0.48063694933619033,HARM,1,0,0.1544971547844071,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0373,PraNet::20260818,373,0.0,0.0,0.0,NEUTRAL,0,0,0.8770410460342206,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0374,PraNet::20260818,374,0.9450613676212741,0.9092688382496854,-0.03579252937158872,HARM,1,0,0.7113008408502689,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0375,PraNet::20260818,375,0.9748352855051244,0.964961521050249,-0.009873764454875422,NEUTRAL,0,0,0.3483449854721874,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0376,PraNet::20260818,376,0.9736346516007532,0.4447120988421789,-0.5289225527585744,HARM,1,0,0.085061447803516,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0377,PraNet::20260818,377,0.8442886356996786,0.12744158620181323,-0.7168470494978654,HARM,1,0,0.7569197586708092,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0378,PraNet::20260818,378,0.6961365586303159,0.7151566851494091,0.01902012651909324,NEUTRAL,0,0,0.0798056694644602,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0379,PraNet::20260818,379,0.4249820187005514,0.41719599082236447,-0.007786027878186941,NEUTRAL,0,0,0.609128557643213,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0380,PraNet::20260818,380,0.944915751202158,0.916565803276043,-0.028349947926115004,HARM,1,0,0.1167147663417948,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0381,PraNet::20260818,381,0.9122043560564851,0.9151099139803632,0.0029055579238781437,NEUTRAL,0,0,0.2117510465766198,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0382,PraNet::20260818,382,0.9527896995708155,0.9467265295181934,-0.0060631700526221355,NEUTRAL,0,0,0.3012613531815645,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0383,PraNet::20260818,383,0.9521329450059962,0.9558430889299651,0.003710143923968845,NEUTRAL,0,0,0.3699514643385349,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0384,PraNet::20260818,384,0.9786585365853658,0.9803502578157662,0.0016917212304004003,NEUTRAL,0,0,0.1168073267145739,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0385,PraNet::20260818,385,0.8357167771189397,0.16582278481012658,-0.6698939923088131,HARM,1,0,0.7925236766443106,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0386,PraNet::20260818,386,0.0,0.0,0.0,NEUTRAL,0,0,0.2984533564514943,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0387,PraNet::20260818,387,0.9294366467986925,0.947296372347707,0.017859725549014493,NEUTRAL,0,0,0.5803782187501921,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0388,PraNet::20260818,388,0.9346344071648175,0.9556348801631821,0.021000472998364605,BENEFIT,0,1,0.1812983823874059,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0389,PraNet::20260818,389,0.0,0.2257181261512421,0.2257181261512421,BENEFIT,0,1,0.3313547205282123,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0390,PraNet::20260818,390,0.0,0.0,0.0,NEUTRAL,0,0,0.4465577794163421,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0391,PraNet::20260818,391,0.9622614017193647,0.9245000680179567,-0.037761333701407995,HARM,1,0,0.3440443790743087,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0392,PraNet::20260818,392,0.954049041829796,0.27890430451796516,-0.6751447373118309,HARM,1,0,0.2085177774144543,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0393,PraNet::20260818,393,1.0,0.0,-1.0,HARM,1,0,0.0333677334159906,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0394,PraNet::20260818,394,1.0,0.0,-1.0,HARM,1,0,0.0243924223362526,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0395,PraNet::20260818,395,0.9661647259647625,0.9689946372434198,0.002829911278657282,NEUTRAL,0,0,0.1165342136613431,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0396,PraNet::20260818,396,0.9801079714021692,0.9740585774058578,-0.006049393996311436,NEUTRAL,0,0,0.0315419202255253,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0397,PraNet::20260818,397,0.9334760121276975,0.32775751477801535,-0.6057184973496821,HARM,1,0,0.8368844131643085,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0398,PraNet::20260818,398,0.9532999761734572,0.8785620341955283,-0.07473794197792893,HARM,1,0,0.2130780581725246,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0399,PraNet::20260818,399,0.9685857474636352,0.975900302391643,0.00731455492800781,NEUTRAL,0,0,0.2374981586518276,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0400,PraNet::20260818,400,0.9817378340964753,0.9796340493237868,-0.002103784772688466,NEUTRAL,0,0,0.1129007094182946,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0401,PraNet::20260818,401,0.9672250546249089,0.9683186951066499,0.0010936404817409873,NEUTRAL,0,0,0.1474528264557026,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0402,PraNet::20260818,402,0.9652799830634063,0.9731432537775642,0.007863270714157822,NEUTRAL,0,0,0.0440216067915155,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0403,PraNet::20260818,403,0.9416312330885195,0.8928396272682687,-0.04879160582025077,HARM,1,0,0.3432604336161786,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0404,PraNet::20260818,404,0.9633515815085159,0.942409144196952,-0.020942437311563866,HARM,1,0,0.7431623875790948,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0405,PraNet::20260818,405,0.8949392081471474,0.9086263286999182,0.01368712055277077,NEUTRAL,0,0,0.1875529757566665,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0406,PraNet::20260818,406,1.0,0.0,-1.0,HARM,1,0,0.0270364465693287,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0407,PraNet::20260818,407,0.9734501614072073,0.9773105329695921,0.0038603715623848345,NEUTRAL,0,0,0.1127913558216689,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0408,PraNet::20260818,408,0.9795513577331759,0.9772945008622341,-0.0022568568709417924,NEUTRAL,0,0,0.0820863344722187,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0409,PraNet::20260818,409,1.0,0.0,-1.0,HARM,1,0,0.023485352451373,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0410,PraNet::20260818,410,0.9465000606575276,0.46146493009917555,-0.485035130558352,HARM,1,0,0.5005854369270196,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0411,PraNet::20260818,411,0.9735925178800661,0.5201963738881058,-0.45339614399196027,HARM,1,0,0.0800015857809377,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0412,PraNet::20260818,412,0.8355263157894737,0.14686379488187043,-0.6886625209076033,HARM,1,0,0.8946122830074397,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0413,PraNet::20260818,413,0.9022127997879952,0.906500563249619,0.00428776346162385,NEUTRAL,0,0,0.0768277452611471,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0414,PraNet::20260818,414,0.8757796257796258,0.2689492943021432,-0.6068303314774826,HARM,1,0,0.2695939622227153,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0415,PraNet::20260818,415,0.0,0.0,0.0,NEUTRAL,0,0,0.7919674197793347,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0416,PraNet::20260818,416,1.0,0.0,-1.0,HARM,1,0,0.0293146862827581,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0417,PraNet::20260818,417,0.8412959092266348,0.685823959055286,-0.15547195017134874,HARM,1,0,0.6398914676639393,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0418,PraNet::20260818,418,1.0,0.0,-1.0,HARM,1,0,0.0230081305843271,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0419,PraNet::20260818,419,0.9605127618175575,0.9423955175192846,-0.018117244298272883,NEUTRAL,0,0,0.227102558294435,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0420,PraNet::20260818,420,0.9745226695040492,0.9794791791671666,0.004956509663117448,NEUTRAL,0,0,0.1608695885723735,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0421,PraNet::20260818,421,0.9534184043987965,0.9545738045738046,0.0011554001750080367,NEUTRAL,0,0,0.1888989001936037,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0422,PraNet::20260818,422,0.9404977375565611,0.9369224588188028,-0.003575278737758314,NEUTRAL,0,0,0.1011168634382665,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0423,PraNet::20260818,423,0.9522117605258483,0.9593534869799462,0.00714172645409783,NEUTRAL,0,0,0.1714889821023362,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0424,PraNet::20260818,424,0.9239626761961485,0.8854146806482364,-0.038547995547912106,HARM,1,0,0.3131156742887362,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0425,PraNet::20260818,425,0.8833214030064424,0.18931710615280595,-0.6940042968536364,HARM,1,0,0.7628180384451533,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0426,PraNet::20260818,426,0.0,0.31679463191173624,0.31679463191173624,BENEFIT,0,1,0.0310059809267965,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0427,PraNet::20260818,427,0.9676141988403337,0.9691363941339979,0.0015221952936641525,NEUTRAL,0,0,0.2482759938298678,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0428,PraNet::20260818,428,0.9185949725320459,0.9252352094284662,0.006640236896420237,NEUTRAL,0,0,0.0983187535950007,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0429,PraNet::20260818,429,0.9783339065104097,0.9848978067132718,0.006563900202862016,NEUTRAL,0,0,0.0555401589771558,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0430,PraNet::20260818,430,0.9426652754367659,0.950233196159122,0.007567920722356125,NEUTRAL,0,0,0.1222053371029148,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0431,PraNet::20260818,431,0.45980512935379103,0.4411239868423881,-0.018681142511402904,NEUTRAL,0,0,0.2005679010039962,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0432,PraNet::20260818,432,0.9733114574788078,0.838673586723436,-0.1346378707553718,HARM,1,0,0.2015549454514142,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0433,PraNet::20260818,433,0.9219514344894452,0.920246486678193,-0.0017049478112521887,NEUTRAL,0,0,0.2146190008618788,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0434,PraNet::20260818,434,0.9649684283366491,0.7490491759524922,-0.21591925238415688,HARM,1,0,0.2246398790979934,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0435,PraNet::20260818,435,0.7558584534731324,0.7656734031568078,0.009814949683675356,NEUTRAL,0,0,0.3776279066969473,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0436,PraNet::20260818,436,0.8845063906078307,0.6103621769021008,-0.27414421370572983,HARM,1,0,0.4119337430557655,0.300584763193734,1,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0437,PraNet::20260818,437,0.8982391703575673,0.4430753710909353,-0.455163799266632,HARM,1,0,0.248493286870066,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
polypgen_static_0438,PraNet::20260818,438,0.9348686577905722,0.9532757745048248,0.018407116714252658,NEUTRAL,0,0,0.2945232172451218,0.300584763193734,0,C2,PraNet,20260818,e56dd8ba4b5fc7785fedf3918c275427178fadb5f035b47087d48cde41ccec22
