sample_id,model_family,model_state_id,training_seed,checkpoint_sha256,state_row_index,source_foreground_pixels_manifest,source_prediction_npz,morph_fg_fraction,morph_boundary_density,morph_component_count_8,morph_largest_component_ratio,morph_largest_component_extent,morph_largest_component_eccentricity,morph_largest_component_circularity,morph_largest_component_perimeter_pixels,morph_largest_component_perimeter_area_ratio,morph_hole_count_4,morph_euler_number_8_4,harm_label,adaptation_outcome
NeoPolyp::a4baf3866269959350e7998934d417cb,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,636,2985,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.024091231921487603,0.0011088448588448588,1.0,1.0,0.6389126712328768,0.8461468625518409,0.49963525339472176,274.0,0.09179229480737018,0.0,1.0,1,HARM
NeoPolyp::a4df1ec859759b7c8743c61a01e80947,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,637,7507,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.06058722882231405,0.0015863765863765864,1.0,1.0,0.7816534777176176,0.6127801433471571,0.6139092058126452,392.0,0.05221792993206341,0.0,1.0,0,NEUTRAL
NeoPolyp::a54aa1b27918630bfd2a52829ab4e756,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,638,25477,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.20561886621900827,0.003787878787878788,1.0,1.0,0.56320187461314,0.8273258752672107,0.3654318980363209,936.0,0.03673901950779134,0.0,1.0,1,HARM
NeoPolyp::a55aadaa77712a48e11d579d903c7d17,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,639,336,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.0027117768595041323,0.00035612535612535614,1.0,1.0,0.7073684210526315,0.7235458233585268,0.545235088639551,88.0,0.2619047619047619,0.0,1.0,1,HARM
NeoPolyp::a59c7de13a35276a476420655433a925,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,640,1327,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.01070990444214876,0.0007122507122507123,1.0,1.0,0.7021164021164021,0.4698515306162133,0.5383385138576517,176.0,0.13262999246420498,0.0,1.0,1,HARM
NeoPolyp::a64a8bd16f2523acfd87d330a5a97b8e,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,641,6272,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.0506198347107438,0.0015297202797202795,1.0,1.0,0.7283706886540472,0.7507526873403776,0.5516102327290721,378.0,0.060267857142857144,0.0,1.0,1,HARM
NeoPolyp::a65d2b46d0a6085835c525af63a987f4,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,642,2614,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.021096978305785125,0.0009388759388759388,1.0,1.0,0.782869122491764,0.6437841289666971,0.6102945300597294,232.0,0.08875286916602908,0.0,1.0,1,HARM
NeoPolyp::a760db74a29abdb047dc0cbb58aa0325,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,643,3941,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.03180688274793388,0.0025414400414400413,6.0,0.47297640192844453,0.770885028949545,0.7826482464899485,0.5740543776386016,202.0,0.10836909871244635,0.0,6.0,1,HARM
NeoPolyp::a77ecc564cdc70626ab4ec3d46e602b2,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,644,4467,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.0360521048553719,0.001286907536907537,1.0,1.0,0.7170144462279294,0.6361670253903771,0.5551004463267121,318.0,0.07118871725990597,0.0,1.0,1,HARM
NeoPolyp::a7ab8df9da738683543f0dc6b7268821,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,645,8039,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.06488087551652892,0.0016835016835016836,1.0,1.0,0.765473243191773,0.7201909455844413,0.5837477658609548,416.0,0.05174772981714144,0.0,1.0,0,NEUTRAL
NeoPolyp::a7b24423d5c7edd718176ef3065837ce,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,646,2206,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.017804106404958678,0.000946969696969697,1.0,1.0,0.7348434377081945,0.894257600119418,0.5062717067586444,234.0,0.10607434270172257,0.0,1.0,1,HARM
NeoPolyp::a80703003d2cbbcfa4baf38662699593,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,647,2141,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.017279506714876033,0.0008498445998445998,1.0,1.0,0.7976900149031296,0.7521792376229444,0.6100816209828341,210.0,0.09808500700607192,0.0,1.0,1,HARM
NeoPolyp::a8aef566999467c2a48847ae8395e56a,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,648,6261,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.050531056301652895,0.0014973452473452473,1.0,1.0,0.7365882352941177,0.5820542627815354,0.5747118072790561,370.0,0.0590959910557419,0.0,1.0,1,HARM
NeoPolyp::a8bd16f2523acfd87d330a5a97b8eb5a,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,649,4596,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.03709323347107438,0.0012950012950012951,1.0,1.0,0.7221873035826524,0.6995909570993789,0.5640140560897925,320.0,0.06962576153176675,0.0,1.0,1,HARM
NeoPolyp::a8ee924dbd70f618d52893a23c466c16,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,650,6442,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.05199186466942149,0.001643032893032893,1.0,1.0,0.6458145363408522,0.8004963071810093,0.4911097059968805,406.0,0.06302390561937286,0.0,1.0,1,HARM
NeoPolyp::a9218697283baa3657e4314fe384eb2b,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,651,7638,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.06164449896694215,0.0018130018130018129,1.0,1.0,0.6701175644849974,0.8558220290269828,0.47822633705593987,448.0,0.05865409793139565,0.0,1.0,0,NEUTRAL
NeoPolyp::a95e926dde14f129dc9bac4af05b1c40,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,652,3581,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.028901407541322314,0.0010926573426573425,1.0,1.0,0.7894620811287478,0.5117029126705356,0.6172863260633772,270.0,0.07539793353811784,0.0,1.0,1,HARM
NeoPolyp::aa179344271fa54aa1b27918630bfd2a,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,653,4984,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.04022469008264463,0.0019425019425019425,2.0,0.6360353130016051,0.6861471861471862,0.7973939576041634,0.5081045261163084,280.0,0.08832807570977919,0.0,2.0,1,HARM
NeoPolyp::aa1b27918630bfd2a52829ab4e7568cb,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,654,19680,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.15883264462809918,0.0026142838642838643,1.0,1.0,0.7681498829039812,0.6284285920673399,0.5926112914208621,646.0,0.03282520325203252,0.0,1.0,0,NEUTRAL
NeoPolyp::aa27a623511c38948af83d1d25aa3966,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,655,2558,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.02064501549586777,0.0009712509712509713,1.0,1.0,0.7856265356265356,0.8295665412296209,0.5580690283251869,240.0,0.09382329945269742,0.0,1.0,1,HARM
NeoPolyp::aa3657e4314fe384eb2ba3adfda6c189,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,656,8798,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.07100658574380166,0.0021448458948458947,1.0,1.0,0.6700685453160701,0.7426900897740656,0.3935882116950231,530.0,0.060240963855421686,0.0,1.0,0,NEUTRAL
NeoPolyp::aa77712a48e11d579d903c7d178f6ea0,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,657,2915,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.023526278409090908,0.00101981351981352,1.0,1.0,0.7827604726100966,0.7657738039947085,0.5768293389527744,252.0,0.08644939965694683,0.0,1.0,1,HARM
NeoPolyp::aa922bca73d5379c7c851a508273160e,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,658,2135,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.017231082128099172,0.0008984071484071485,1.0,1.0,0.7367149758454107,0.7842085101818231,0.5443795402495096,222.0,0.10398126463700234,0.0,1.0,1,HARM
NeoPolyp::aa982e29fb841ad9698b3cb63f254f6b,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,659,7205,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.058149857954545456,0.0015863765863765862,1.0,1.0,0.7636459989401165,0.6370939834279048,0.589212179016932,392.0,0.054406662040249826,0.0,1.0,0,NEUTRAL
NeoPolyp::ab47c3fb256f174ae992b915a5162555,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,660,1963,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.015842910640495866,0.0008498445998445998,1.0,1.0,0.7802066772655007,0.8425328824548997,0.5593602157820194,210.0,0.10697911360163016,0.0,1.0,1,HARM
NeoPolyp::ab4c024a573c692195f853af7f8a4df1,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,661,10727,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.08657509039256199,0.003350815850815851,3.0,0.7079332525403188,0.6873020182821975,0.70901664833957,0.47125441207626445,450.0,0.0592573084013695,0.0,3.0,1,HARM
NeoPolyp::abbdc734839a76eaf622c3b3e57249fe,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,662,51237,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.41352175878099173,0.004172332297332298,1.0,1.0,0.6978996404053612,0.7242650421844329,0.5321182902214222,1100.0,0.021468860393856003,0.0,1.0,1,HARM
NeoPolyp::abdb047dc0cbb58aa032554b5eb4fcf0,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,663,5917,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.047754713326446284,0.0014245014245014246,1.0,1.0,0.7864167995746943,0.7411488513896881,0.6001034262426009,352.0,0.05948960621936792,0.0,1.0,0,BENEFIT
NeoPolyp::abead1ae730831caf386f6e366943c17,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,664,1499,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.012098075929752067,0.0011007511007511007,2.0,0.970647098065377,0.4330357142857143,0.9564068787102776,0.3282833460911483,236.0,0.16219931271477664,0.0,2.0,1,HARM
NeoPolyp::ac813fe3ccba3e032dd2948a80c64378,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,665,1709,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.013792936466942149,0.0007689070189070188,1.0,1.0,0.7575354609929078,0.4863892103705823,0.5949010354553969,190.0,0.11117612638970158,0.0,1.0,1,HARM
NeoPolyp::ac8d551c149b60f2965341caf528ca0a,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,666,1056,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.008522727272727272,0.0005908443408443409,1.0,1.0,0.8110599078341014,0.6543521546616433,0.622541160103363,146.0,0.13825757575757575,0.0,1.0,1,HARM
NeoPolyp::acfd87d330a5a97b8eb5a9a8a8d7fcc9,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,667,4270,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.034462164256198344,0.0012545325045325046,1.0,1.0,0.7491228070175439,0.7876570041603194,0.5583600678804752,310.0,0.07259953161592506,0.0,1.0,1,HARM
NeoPolyp::ad1ae730831caf386f6e366943c17f87,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,668,6992,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.056430785123966945,0.0017158767158767158,1.0,1.0,0.6370262390670554,0.7283310620588814,0.48874189733668194,424.0,0.06064073226544622,0.0,1.0,0,NEUTRAL
NeoPolyp::ad260bfcb4443de3ef69f6db03409913,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,669,13134,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.10600142045454546,0.002691174566174566,2.0,0.9422110552763819,0.7004981320049813,0.6011045918452175,0.514078797860148,550.0,0.044444444444444446,0.0,2.0,0,BENEFIT
NeoPolyp::ad3a7ab8df9da738683543f0dc6b7268,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,670,8110,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.06545389979338843,0.0016996891996891997,1.0,1.0,0.7572362278244631,0.7039043490922636,0.5777396013744495,420.0,0.051787916152897656,0.0,1.0,0,NEUTRAL
NeoPolyp::ad4f13ccf1f4b331a412fc44655fb51f,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,671,1931,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.01558464617768595,0.0008498445998445999,1.0,1.0,0.7021818181818181,0.6463463424379631,0.5502417609144572,210.0,0.10875194199896426,0.0,1.0,1,HARM
NeoPolyp::ae567c94ea04c603f909df7cd066b37f,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,672,2696,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.021758780991735536,0.0009874384874384873,1.0,1.0,0.7316146540027137,0.6689661078193484,0.5690495696101909,244.0,0.09050445103857567,0.0,1.0,1,HARM
NeoPolyp::ae992b915a51625559c7e610b1531871,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,673,9976,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.08051394628099173,0.0029704092204092206,2.0,0.7287489975942262,0.684557438794727,0.7843978451363307,0.47188798742970656,440.0,0.06052269601100413,0.0,2.0,1,HARM
NeoPolyp::aef5ef26a77ecc564cdc70626ab4ec3d,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,674,926,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.007473527892561983,0.0005827505827505828,1.0,1.0,0.7516233766233766,0.7664259641413245,0.5611718358842879,144.0,0.15550755939524838,0.0,1.0,1,HARM
NeoPolyp::af3866269959350e7998934d417cb2eb,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,675,6903,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.05571248708677686,0.0030513468013468013,2.0,0.5073156598580327,0.4958935145851034,0.9384099951222546,0.27504643682178637,400.0,0.1142204454597373,1.0,1.0,1,HARM
NeoPolyp::af386f6e366943c17f87cf12b41e5e9e,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,676,14300,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.11541193181818182,0.0024524087024087025,1.0,1.0,0.6410256410256411,0.7658360771959434,0.489328660004292,606.0,0.042377622377622375,0.0,1.0,0,NEUTRAL
NeoPolyp::af622c3b3e57249fe9959a80703003d2,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,677,26546,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.21424651342975207,0.003342722092722093,1.0,1.0,0.6813305271803296,0.8450024076723097,0.48893244717501216,826.0,0.031115798990431702,0.0,1.0,0,NEUTRAL
NeoPolyp::af7f63cd771e7606cb09d1fc6869d7b4,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,678,6793,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.054824702995867766,0.0016187516187516188,1.0,1.0,0.7690478885995697,0.8084690534002555,0.5335209723958867,400.0,0.05888414544383925,0.0,1.0,0,NEUTRAL
NeoPolyp::afbd9871ca68e0d4bcbe0f5192e72f65,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,679,11177,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.09020693440082644,0.002169127169127169,1.0,1.0,0.8218382352941176,0.8279537420473798,0.48888367522239246,536.0,0.04795562315469267,0.0,1.0,0,NEUTRAL
NeoPolyp::afd56ea7bc4ba26c86b345408cc3736e,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,680,6275,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.050644047004132234,0.001473063973063973,1.0,1.0,0.7689950980392157,0.6120125119715247,0.5951423107497873,364.0,0.05800796812749004,0.0,1.0,0,NEUTRAL
NeoPolyp::afdd43725a8bbcc89c96ddca6ee1af35,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,681,2275,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.01836098915289256,0.0009307821807821809,1.0,1.0,0.7282330345710627,0.8189105265241866,0.5404252012791516,230.0,0.1010989010989011,0.0,1.0,1,HARM
NeoPolyp::b08d237285e26c90e1797c77826f9a70,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,682,6125,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.049433432334710745,0.001481157731157731,1.0,1.0,0.7342363941500839,0.5193916952228369,0.5745843412236102,366.0,0.05975510204081633,0.0,1.0,0,NEUTRAL
NeoPolyp::b09d1fc6869d7b4193425b976973f13d,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,683,41818,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.3375032283057851,0.0037959725459725457,1.0,1.0,0.8041923076923077,0.6783274178831683,0.5972655224690648,938.0,0.022430532306662202,0.0,1.0,0,NEUTRAL
NeoPolyp::b0af70cc0f6d32b726342865f6c24044,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,684,10104,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.0815470041322314,0.0020800958300958303,1.0,1.0,0.6369940738872778,0.8770488747326574,0.48059247182957,514.0,0.05087094220110847,0.0,1.0,0,NEUTRAL
NeoPolyp::b0e5ca159410b9fdbdd46f680afdd437,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,685,4142,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.03342910640495868,0.0012059699559699559,1.0,1.0,0.7519970951343501,0.5475489939039367,0.5861212004490304,298.0,0.07194591984548528,0.0,1.0,1,HARM
NeoPolyp::b145a7d8d3b6c0ed754f28ca74521229,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,686,11777,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.0950493930785124,0.0021043771043771043,1.0,1.0,0.7031044776119403,0.5125398392037074,0.5473156313805768,520.0,0.04415385921711811,0.0,1.0,0,NEUTRAL
NeoPolyp::b1fdd80af3feff05dec1eb3a70b145a7,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,687,6749,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,0.054469589359504134,0.0016025641025641025,1.0,1.0,0.7578037278239389,0.788039447687041,0.5408276915385551,396.0,0.05867535931249074,0.0,1.0,0,NEUTRAL
