feature_row,sample_id,external_case_id,cluster_id,clip_id,source_split_label,frame_member,image_raw_sha256,model_family,model_state_id,training_seed,checkpoint_sha256,state_prediction_npz_relpath,state_row_index,morph_fg_fraction,morph_boundary_density,frozen_safety_probability,frozen_operating_threshold,frozen_risk_flag
3613,testharddataset/unseen/case13_2/case_m_20190107094528_0u62367010726528_1_002_002-1_a5_ayy_image0015,SUNSEG_case13,case13,case13_2,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case13_2/case_M_20190107094528_0U62367010726528_1_002_002-1_a5_ayy_image0015.jpg,1ca776502b8872ec7049598e117f70406e096c867544159c2817290ce996c746,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,85,0.0515963972107438,0.0015216265216265216,0.12065376776717936,0.300584763193734,0
3614,testharddataset/unseen/case13_2/case_m_20190107094528_0u62367010726528_1_002_002-1_a5_ayy_image0023,SUNSEG_case13,case13,case13_2,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case13_2/case_M_20190107094528_0U62367010726528_1_002_002-1_a5_ayy_image0023.jpg,7dc2c428afa700ad7189a2848fec83052a6d9957ef2d9399dcd60a9bde7e8e05,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,94,0.06817374741735537,0.0017482517482517483,0.17634446554410718,0.300584763193734,0
3615,testharddataset/unseen/case13_2/case_m_20190107094528_0u62367010726528_1_002_002-1_a5_ayy_image0034,SUNSEG_case13,case13,case13_2,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case13_2/case_M_20190107094528_0U62367010726528_1_002_002-1_a5_ayy_image0034.jpg,08ff94f30cc97f7f426746cbde30564413474f8324fddcef5348b56b339f19e2,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,82,0.12092426394628099,0.0023148148148148147,0.0772434186799524,0.300584763193734,0
3616,testharddataset/unseen/case13_2/case_m_20190107094528_0u62367010726528_1_002_002-1_a5_ayy_image0046,SUNSEG_case13,case13,case13_2,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case13_2/case_M_20190107094528_0U62367010726528_1_002_002-1_a5_ayy_image0046.jpg,6a13b99e3e44cdcce29e23f49185f054edee56aa161124f8d0baf246e278a95e,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,86,0.32751162190082644,0.003990222740222741,0.05808296643188199,0.300584763193734,0
3617,testharddataset/unseen/case13_2/case_m_20190107094528_0u62367010726528_1_002_002-1_a5_ayy_image0059,SUNSEG_case13,case13,case13_2,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case13_2/case_M_20190107094528_0U62367010726528_1_002_002-1_a5_ayy_image0059.jpg,7ed324ced7f1a2882618eb31a3f5dbebe8cbb9a8ed67a5d451745f1939ee74ca,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,90,0.16280346074380164,0.0026871276871276873,0.03788004510577028,0.300584763193734,0
3618,testharddataset/unseen/case14_3/case_m_20190112093830_0u62372011292129_1_001_001-1_a1_ayy_image0312,SUNSEG_case14,case14,case14_3,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case14_3/case_M_20190112093830_0U62372011292129_1_001_001-1_a1_ayy_image0312.jpg,0cc823fec334fd5d858f3a55c34a52173c9bd9b9ea9b20fd9016243f3a0da7de,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,104,0.0,0.0,0.01754468170833933,0.300584763193734,0
3619,testharddataset/unseen/case14_3/case_m_20190112093830_0u62372011292129_1_001_001-1_a1_ayy_image0376,SUNSEG_case14,case14,case14_3,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case14_3/case_M_20190112093830_0U62372011292129_1_001_001-1_a1_ayy_image0376.jpg,fa1776a89b84a6a58632e6b75fadc353d6a06c705bf9cd21a09032fc3f3de749,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,114,0.0,0.0,0.021933638197338217,0.300584763193734,0
3620,testharddataset/unseen/case14_3/case_m_20190112093830_0u62372011292129_1_001_001-1_a1_ayy_image0384,SUNSEG_case14,case14,case14_3,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case14_3/case_M_20190112093830_0U62372011292129_1_001_001-1_a1_ayy_image0384.jpg,04f4b4e40c73c0abcc15830ab8bb42c11014d08e262902fe02f51c3901447858,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,118,0.0,0.0,0.01762504522067473,0.300584763193734,0
3621,testharddataset/unseen/case14_3/case_m_20190112093830_0u62372011292129_1_001_001-1_a2_ayy_image0005,SUNSEG_case14,case14,case14_3,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case14_3/case_M_20190112093830_0U62372011292129_1_001_001-1_a2_ayy_image0005.jpg,cb5c4f30af6ec9f7621e195b5807d75877414d2eccad19a1b087e8657f92c9f4,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,101,0.0,0.0,0.018492501700513773,0.300584763193734,0
3622,testharddataset/unseen/case14_3/case_m_20190112093830_0u62372011292129_1_001_001-1_a5_ayy_image0045,SUNSEG_case14,case14,case14_3,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case14_3/case_M_20190112093830_0U62372011292129_1_001_001-1_a5_ayy_image0045.jpg,9089fe1f8483e9cc780f6105571fc052501b1ed6bc4b221bfc1c5ba96909b4dc,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,103,0.0,0.0,0.01862348257341549,0.300584763193734,0
3623,testharddataset/unseen/case14_3/case_m_20190112093830_0u62372011292129_1_001_001-1_a5_ayy_image0065,SUNSEG_case14,case14,case14_3,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case14_3/case_M_20190112093830_0U62372011292129_1_001_001-1_a5_ayy_image0065.jpg,ed9e5fd4700a3a2040f775982e7f403f983ad0eae9ce5ee4165cee7890c434b4,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,112,0.0,0.0,0.019657913984127855,0.300584763193734,0
3624,testharddataset/unseen/case14_3/case_m_20190112093830_0u62372011292129_1_001_001-1_a6_ayy_image0027,SUNSEG_case14,case14,case14_3,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case14_3/case_M_20190112093830_0U62372011292129_1_001_001-1_a6_ayy_image0027.jpg,0859d9d360b3d0f297ac29b0539be08c2cf5baa8b6ce7556a7e924926a48c371,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,115,0.0,0.0,0.01864265406595299,0.300584763193734,0
3625,testharddataset/unseen/case14_3/case_m_20190112093830_0u62372011292129_1_001_001-1_a6_ayy_image0031,SUNSEG_case14,case14,case14_3,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case14_3/case_M_20190112093830_0U62372011292129_1_001_001-1_a6_ayy_image0031.jpg,40d71e1f93941380c548af29bba2665d961e3bb68781130c0b5deca530ef63b7,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,117,0.0,0.0,0.018290276654028548,0.300584763193734,0
3626,testharddataset/unseen/case14_3/case_m_20190112093830_0u62372011292129_1_001_001-1_a6_ayy_image0041,SUNSEG_case14,case14,case14_3,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case14_3/case_M_20190112093830_0U62372011292129_1_001_001-1_a6_ayy_image0041.jpg,a6e2a7f493b4961bd1a55b22b1ae08041984567714097016cfd3e1d429c193cc,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,105,0.0,0.0,0.017098480455090947,0.300584763193734,0
3627,testharddataset/unseen/case14_6/case_m_20190112093830_0u62372011292129_1_001_001-1_a10_ayy_image0108,SUNSEG_case14,case14,case14_6,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case14_6/case_M_20190112093830_0U62372011292129_1_001_001-1_a10_ayy_image0108.jpg,fdd6756cc5d18f2674c2b8418911d7a32b662192730b4f511086f241822694ea,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,111,0.0,0.0,0.03534723152464544,0.300584763193734,0
3628,testharddataset/unseen/case24_6/case_m_20181017100226_0u62367101735926_1_007_001-1_a12_ayy_image0029,SUNSEG_case24,case24,case24_6,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case24_6/case_M_20181017100226_0U62367101735926_1_007_001-1_a12_ayy_image0029.jpg,40090a53fbbcf606f8b6cb55f965fb25512e342f0a11f62054581ab75d591188,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,179,0.13018950154958678,0.002561674436674437,0.5624184690984669,0.300584763193734,1
3629,testharddataset/unseen/case24_6/case_m_20181017100226_0u62367101735926_1_007_001-1_a12_ayy_image0102,SUNSEG_case24,case24,case24_6,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case24_6/case_M_20181017100226_0U62367101735926_1_007_001-1_a12_ayy_image0102.jpg,1009626042ad0a9765a9fd00005839068ac1ef8fd6549f88290ca040c2b70833,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,164,0.3708354855371901,0.004572973322973323,0.17288402970879266,0.300584763193734,0
3630,testharddataset/unseen/case24_6/case_m_20181017100226_0u62367101735926_1_007_001-1_a12_ayy_image0130,SUNSEG_case24,case24,case24_6,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case24_6/case_M_20181017100226_0U62367101735926_1_007_001-1_a12_ayy_image0130.jpg,deb0138232305daef43ac62bf69981b155b487c0d1fe8b35f074e5ebd5ed55c3,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,170,0.0,0.0,0.027874694227472404,0.300584763193734,0
3631,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a1_ayy_image0018,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a1_ayy_image0018.jpg,0a213a00f07541ac7b491a7dd583e88ec0164fced1a6b34932f15fc41829be7d,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,196,0.0,0.0,0.02746906245018248,0.300584763193734,0
3632,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a1_ayy_image0020,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a1_ayy_image0020.jpg,733bce02cbd881f52a981549c849690eb0b11eb1964cff0b706e1f194097bbca,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,190,0.0,0.0,0.027597129185693268,0.300584763193734,0
3633,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a1_ayy_image0046,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a1_ayy_image0046.jpg,0dc22beda066350f75d1082d3c8f28dad7fb4c86d02fff44f8c845d210c7fbb4,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,194,0.020080061983471075,0.001044094794094794,0.8493682649199098,0.300584763193734,1
3634,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a1_ayy_image0055,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a1_ayy_image0055.jpg,484ed0832af1db4c4b4a2dfbc737ac421aff32b8e4114438bb86e60766b3cd67,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,181,0.0,0.0,0.02779407313449764,0.300584763193734,0
3635,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a1_ayy_image0061,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a1_ayy_image0061.jpg,ed141b6ef7f3908d9473bb62c8a70a9951b91157b71bce51341f16fa000e45a3,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,183,0.0,0.0,0.02387954707435272,0.300584763193734,0
3636,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a1_ayy_image0064,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a1_ayy_image0064.jpg,5ef2e181b5fcf97407047584d718af2d95e019fc7db93a60c04a72eb768879ea,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,195,0.0,0.0,0.02639848204029369,0.300584763193734,0
3637,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a1_ayy_image0079,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a1_ayy_image0079.jpg,18f45307be460f1c8373a0cd368424dddd8ccc0e7ac678ff543057e8100d094e,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,187,0.015399018595041322,0.0008822196322196323,0.8619540499279883,0.300584763193734,1
3638,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a1_ayy_image0095,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a1_ayy_image0095.jpg,7740593ecc841534dc9e1b06f8c88dce37270e9dacb42ecdb676788f9a6de599,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,192,0.016988959194214875,0.0008903133903133903,0.9275452697281569,0.300584763193734,1
3639,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a1_ayy_image0112,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a1_ayy_image0112.jpg,4a7603108e52442066cc28955f3454f08b682390e3bdc46435f6f9d20ae24f68,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,197,0.03481727789256198,0.0012707200207200207,0.8195587489876749,0.300584763193734,1
3640,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a1_ayy_image0126,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a1_ayy_image0126.jpg,5ab3362b5807615e333d8adec04b323379d655f7e2988cd2068d2897b7a40cc7,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,182,0.04436499225206612,0.0014487826987826988,0.7511753017928245,0.300584763193734,1
3641,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a1_ayy_image0132,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a1_ayy_image0132.jpg,869a13f3af8c52c604a36af67b1dd7fffa45f2c2a01cfa356303c64336ae73e1,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,185,0.04593879132231405,0.0014649702149702151,0.6258795643149502,0.300584763193734,1
3642,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a1_ayy_image0148,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a1_ayy_image0148.jpg,169656f027bb805faeb29af75c077ba9a32306f566ba3564c2fa98641ef6403d,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,189,0.04574509297520661,0.001456876456876457,0.6048235223498872,0.300584763193734,1
3643,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a1_ayy_image0158,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a1_ayy_image0158.jpg,94c3fd092e8bf576c794b1831bc6b334059335731a80e1e3572bb3b099f65bde,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,180,0.036576704545454544,0.001367845117845118,0.6567405289720991,0.300584763193734,1
3644,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a1_ayy_image0164,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a1_ayy_image0164.jpg,e691ea9b3b08f91595e537c454b40519117a325340f606f273859683e0d21dea,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,186,0.03264624225206612,0.001303095053095053,0.6371283624843528,0.300584763193734,1
3645,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a1_ayy_image0167,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a1_ayy_image0167.jpg,51b280b442c0c5937363bebdf33c56811ddb867244cda24dd38277ade215e9fc,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,193,0.029829545454545456,0.0012626262626262627,0.6830657435262818,0.300584763193734,1
3646,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a1_ayy_image0176,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a1_ayy_image0176.jpg,c0784f37c9b8ecb3a7c9af7b2cb661f3e018931738785bd524df15fbff0b7361,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,191,0.031500193698347105,0.0012788137788137788,0.7815272650995472,0.300584763193734,1
3647,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a1_ayy_image0180,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a1_ayy_image0180.jpg,79043ccdd0e6ce3f9cfe7db2cf016ec6af3a688963e4ea2e1a21dda123eb136e,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,199,0.03421197055785124,0.0013192825692825692,0.8519149706531823,0.300584763193734,1
3648,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a3_ayy_image0008,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a3_ayy_image0008.jpg,f4f9d63f325dc1621e9b16f6fe6582de27aae25bf17b890a9eddf57a154b064b,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,184,0.1953044292355372,0.0033993783993783995,0.24259571660154727,0.300584763193734,0
3649,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a3_ayy_image0020,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a3_ayy_image0020.jpg,2b36aa4c24e84437f9f1b31c81c5b97739f848452127d58fa012039580c8e109,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,198,0.15139139979338842,0.002913752913752914,0.3186021077604269,0.300584763193734,1
3650,testharddataset/unseen/case27/case_m_20181018093806_0u62363101890605_1_007_001-1_a3_ayy_image0026,SUNSEG_case27,case27,case27,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case27/case_M_20181018093806_0U62363101890605_1_007_001-1_a3_ayy_image0026.jpg,d112ffeafeef5b132f973d4e2c7ee4df01001ce858e494b86f9f6814489f69ec,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,188,0.19251194473140495,0.0036826599326599324,0.17617096266802074,0.300584763193734,0
3651,testharddataset/unseen/case29_1/case_m_20181018093806_0u62363101890605_1_007_002-1_a10_ayy_image0006,SUNSEG_case29,case29,case29_1,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case29_1/case_M_20181018093806_0U62363101890605_1_007_002-1_a10_ayy_image0006.jpg,8ed15c1b8173b592dd53a1ede49229d3bfecdc15212a2eda47699c8899233698,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,212,0.20229371126033058,0.0029056591556591554,0.11007819662096903,0.300584763193734,0
3652,testharddataset/unseen/case29_1/case_m_20181018093806_0u62363101890605_1_007_002-1_a10_ayy_image0048,SUNSEG_case29,case29,case29_1,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case29_1/case_M_20181018093806_0U62363101890605_1_007_002-1_a10_ayy_image0048.jpg,569a226c60a76e34ebac0d4de03c8505510bce41f9f4428043b54b3be9a5b81f,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,216,0.15314275568181818,0.003375097125097125,0.35839904291333496,0.300584763193734,1
3653,testharddataset/unseen/case29_1/case_m_20181018093806_0u62363101890605_1_007_002-1_a10_ayy_image0056,SUNSEG_case29,case29,case29_1,Hard-Unseen,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case29_1/case_M_20181018093806_0U62363101890605_1_007_002-1_a10_ayy_image0056.jpg,9dec978f7c43a01774d3d78275ee1fb343fa6f4a59bd99bcd02f1ca6e0070249,PraNet,PraNet__seed20260817,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,state_predictions/pranet_seed20260817_source_tent1_pl_predictions.npz,204,0.04823088842975207,0.0014406889406889407,0.3903059366397384,0.300584763193734,1
