sample_id,model_state_id,delta_dice,harm,benefit,SOURCE_STATE,SOURCE_PLUS_SIMPLE_MASK_CHANGE,FROZEN_FULL_TRANSITION_SAFETTA,pred_dice,pred_iou,area_delta,boundary_delta,CHANGE_MAGNITUDE_ONLY,CHANGE_MAGNITUDE_IOU_ONLY,magnitude_stratum
polypgen_static_0339,DeepLabV3-R50::20260818,-0.0033766415556074,0,0,0.4108163050239437,0.0790889719050053,0.1552518492642357,0.9954507473772166,0.9909426987060999,-0.0003309013429752053,-8.093758093758157e-06,0.004549252622783384,0.009057301293900144,1
polypgen_static_0340,DeepLabV3-R50::20260818,0.0009966315215599,0,0,0.3059043150722165,0.0799928829906106,0.1447734445565114,0.9975190839694656,0.9950504473634114,0.0001452737603305776,0.0,0.0024809160305343525,0.004949552636588583,1
polypgen_static_0341,DeepLabV3-R50::20260818,0.0,0,0,0.0485425796382433,0.0004270943759901,0.0294065833928709,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0342,DeepLabV3-R50::20260818,0.0,0,0,0.0377600003907928,0.0002998870873252,0.0188389134824257,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0343,DeepLabV3-R50::20260818,-0.0001615001730359,0,0,0.3615234697131981,0.1236388456513199,0.1743176082965633,0.9990956773376741,0.9981929887965305,2.4212293388427286e-05,0.0,0.0009043226623258738,0.0018070112034694885,1
polypgen_static_0344,DeepLabV3-R50::20260818,0.0060168736579637,0,0,0.1589190877777679,0.0408435056442792,0.0745188374340798,0.9905443393815487,0.9812658227848101,0.0002986182851239666,0.0,0.009455660618451267,0.018734177215189884,2
polypgen_static_0345,DeepLabV3-R50::20260818,-0.023473892025121,1,0,0.4023437562687237,0.4100553227473115,0.3848754112653887,0.9067873303167421,0.8294701986754967,0.0257215263429752,-0.0006313131313131315,0.09321266968325792,0.17052980132450335,4
polypgen_static_0346,DeepLabV3-R50::20260818,0.4230602675190799,0,1,0.4790886553799745,0.9817255990723596,0.6172876059225846,0.5192795370310164,0.3506938345336378,0.05966716167355372,-4.856254856254851e-05,0.48072046296898363,0.6493061654663622,4
polypgen_static_0347,DeepLabV3-R50::20260818,0.4746468315422598,0,1,0.4944459947801241,0.9807833706368312,0.6619391376182846,0.4763914534423635,0.3126731301939058,0.06408186983471074,-1.2140637140637019e-05,0.5236085465576366,0.6873268698060941,4
polypgen_static_0348,DeepLabV3-R50::20260818,0.0021661533732032,0,0,0.1159986047758337,0.0493971192227102,0.0616512112304398,0.9966432051976177,0.9933088711418088,-0.0004358212809917328,-8.093758093758157e-06,0.003356794802382268,0.006691128858191231,1
polypgen_static_0349,DeepLabV3-R50::20260818,0.0,0,0,0.666735824856176,0.1959711095193837,0.3579423227328546,0.9779735682819384,0.9568965517241379,0.0007263688016528949,1.6187516187516097e-05,0.022026431718061623,0.0431034482758621,3
polypgen_static_0350,DeepLabV3-R50::20260818,-0.0025311159095402,0,0,0.3217064766217877,0.0686263622190989,0.1864661292231981,0.9966469428007889,0.9933162964419108,0.0002744059917355393,0.0,0.0033530571992110847,0.006683703558089227,1
polypgen_static_0351,DeepLabV3-R50::20260818,0.0,0,0,0.0351204180543953,0.0003441459054884,0.022221971667473,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0352,DeepLabV3-R50::20260818,0.0215580169567186,0,1,0.3955892450435225,0.154877471449647,0.1674300505200655,0.9728792569659442,0.9471907402941886,0.0017513558884297495,3.237503237503241e-05,0.02712074303405576,0.05280925970581141,3
polypgen_static_0353,DeepLabV3-R50::20260818,0.0,0,0,0.0393831191257405,0.0004071369040403,0.0227560462373788,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0354,DeepLabV3-R50::20260818,0.0052140038855174,0,0,0.7410241892410452,0.2055441372341055,0.4327711370123061,0.9897091722595078,0.9796279893711249,0.00030668904958677454,3.237503237503241e-05,0.01029082774049217,0.02037201062887506,2
polypgen_static_0355,DeepLabV3-R50::20260818,-0.0021485017958586,0,0,0.1878900115825547,0.0713477561014712,0.1054735064554467,0.9936140675613142,0.9873091778554349,0.0005568827479338831,1.6187516187516097e-05,0.006385932438685793,0.012690822144565073,1
polypgen_static_0356,DeepLabV3-R50::20260818,0.0019123412793667,0,0,0.190912590773381,0.0358524136216089,0.1047897321526676,0.9975344452501813,0.9950810185185185,0.00020983987603306192,0.0,0.002465554749818688,0.00491898148148151,1
polypgen_static_0357,DeepLabV3-R50::20260818,0.0101170550482542,0,0,0.3656247602293688,0.0978994154582498,0.3347909294755714,0.988076507497204,0.9764340039713761,0.004414708161157022,2.0234395234395176e-05,0.011923492502796007,0.02356599602862386,2
polypgen_static_0358,DeepLabV3-R50::20260818,-0.0541267131901415,1,0,0.2981418048671783,0.3131638079405781,0.4456548375175828,0.929085541168979,0.8675627950556777,0.029660059400826444,-0.0010724229474229473,0.07091445883102099,0.13243720494432232,3
polypgen_static_0359,DeepLabV3-R50::20260818,0.0,0,0,0.5136286577920074,0.9796028754455576,0.1142735618681223,0.6127157894736842,0.4416656549714702,0.03711744576446281,0.0008255633255633253,0.3872842105263158,0.5583343450285299,4
polypgen_static_0360,DeepLabV3-R50::20260818,0.0,0,0,0.5495709538699046,0.9565008038330116,0.6699069523677534,0.4235201881615053,0.2686492938134076,0.05934433109504132,-0.0002832815332815333,0.5764798118384947,0.7313507061865925,4
polypgen_static_0361,DeepLabV3-R50::20260818,4.490001041412839e-06,0,0,0.4010526070293336,0.1232586592250046,0.2461738475005414,0.9990783410138249,0.998158379373849,1.6141528925615878e-05,8.093758093758157e-06,0.0009216589861751334,0.0018416206261510082,1
polypgen_static_0362,DeepLabV3-R50::20260818,0.0041984739711443,0,0,0.6901108466554584,0.3511357565644614,0.4445402871477034,0.9816494845360825,0.9639603158534116,0.0014204545454545442,-3.237503237503241e-05,0.018350515463917527,0.036039684146588424,3
polypgen_static_0363,DeepLabV3-R50::20260818,-0.0007387915627371,0,0,0.1263061224914269,0.0481326009647552,0.0614505151633862,0.9990258158792011,0.9980535279805353,-1.6141528925622817e-05,0.0,0.00097418412079886,0.00194647201946474,1
polypgen_static_0364,DeepLabV3-R50::20260818,0.0,0,0,0.0441107521013397,0.0003771876694642,0.0261881703008167,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0365,DeepLabV3-R50::20260818,-0.01857926758756,0,0,0.6289166729238974,0.1711577437387199,0.6600891571458297,0.9704682260736073,0.9426306702244546,0.005157218491735532,-0.00036421911421911446,0.029531773926392724,0.05736932977554543,3
polypgen_static_0366,DeepLabV3-R50::20260818,-0.2086806553607358,1,0,0.504840053619388,0.9348488558545271,0.0752435468562212,0.7724563644103875,0.6292699843939656,0.017174586776859506,0.0005665630665630664,0.22754363558961255,0.37073001560603436,4
polypgen_static_0367,DeepLabV3-R50::20260818,4.317459852520855e-06,0,0,0.1549702308815209,0.1037450690597155,0.0941083156593482,0.9977712712493991,0.9955524548704979,-0.00041160898760331244,0.0,0.0022287287506008724,0.004447545129502073,1
polypgen_static_0368,DeepLabV3-R50::20260818,0.005567898299434,0,0,0.1808528690788403,0.035304425539739,0.0619054700591002,0.9932885906040269,0.9866666666666667,-0.00024212293388429715,-8.093758093758049e-06,0.006711409395973145,0.013333333333333308,1
polypgen_static_0369,DeepLabV3-R50::20260818,0.0,0,0,0.0422088886223542,0.0003384309656515,0.0210873185303109,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0370,DeepLabV3-R50::20260818,0.0041730906098638,0,0,0.4142841562720949,0.0881425804063731,0.2394379828471397,0.9929153966554082,0.9859304703476482,-0.0009846332644628114,-8.093758093758157e-06,0.007084603344591822,0.014069529652351753,2
polypgen_static_0371,DeepLabV3-R50::20260818,0.0028197582375313,0,0,0.6216214476882612,0.1672638833422812,0.3115372355611713,0.9958801498127341,0.9917941066766132,0.00016141528925619694,0.0,0.0041198501872659055,0.008205893323386837,1
polypgen_static_0372,DeepLabV3-R50::20260818,-0.1665422064866379,1,0,0.2373011043770381,0.8666342290548046,0.2188567376186476,0.8174093533112797,0.6912022817025011,0.022719201962809923,0.0006555944055944057,0.18259064668872027,0.3087977182974989,4
polypgen_static_0373,DeepLabV3-R50::20260818,0.0,0,0,0.3772538866221116,0.7358843399888152,0.0745730886887131,0.5185185185185185,0.35,0.00020983987603305786,8.093758093758093e-05,0.4814814814814815,0.65,4
polypgen_static_0374,DeepLabV3-R50::20260818,0.0003177206587037,0,0,0.6142095381486019,0.1397461141576415,0.3598564180146396,0.9991233196960841,0.9982481751824818,3.2283057851242164e-05,0.0,0.0008766803039158555,0.0017518248175182327,1
polypgen_static_0375,DeepLabV3-R50::20260818,0.0025738214358721,0,0,0.4410107191045631,0.1201979501201413,0.2654955268752258,0.9967651881065273,0.9935512367491166,-0.000573024276859499,-8.093758093758157e-06,0.0032348118934727443,0.006448763250883394,1
polypgen_static_0376,DeepLabV3-R50::20260818,-0.0012509746283717,0,0,0.1524457102084005,0.0256953638072529,0.0744881967907029,0.9980450488737782,0.996097726501527,0.00016948605371901182,0.0,0.0019549511262217933,0.0039022734984730523,1
polypgen_static_0377,DeepLabV3-R50::20260818,0.0,0,0,0.0424751994897097,0.0003929143933639,0.0209755677494233,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0378,DeepLabV3-R50::20260818,0.0761357417802797,0,1,0.574399578568376,0.3538929771835779,0.8327910876184105,0.9061741424802111,0.8284446159783867,0.05177395402892565,-0.0034277065527065515,0.09382585751978889,0.1715553840216133,4
polypgen_static_0379,DeepLabV3-R50::20260818,0.0009594675712104,0,0,0.5636030034430636,0.0856688339960621,0.2395661345836758,0.9974808262889772,0.9949743131561314,0.0002340521694214892,-8.093758093758157e-06,0.0025191737110228374,0.005025686843868615,1
polypgen_static_0380,DeepLabV3-R50::20260818,0.0347614484092032,0,1,0.2960431408661355,0.1772447330968165,0.0941948748727496,0.9629378913521747,0.9285248041775457,-0.008676071797520654,-0.0004046879046879044,0.03706210864782533,0.07147519582245432,3
polypgen_static_0381,DeepLabV3-R50::20260818,-0.0093263435591558,0,0,0.4985047684162958,0.2396680446393899,0.5650857621641324,0.9870971946173145,0.9745231125550874,0.0061014979338843145,-0.00019425019425019403,0.012902805382685512,0.02547688744491261,2
polypgen_static_0382,DeepLabV3-R50::20260818,0.0004574705163428,0,0,0.3816681751433216,0.0925467162408315,0.1505527394467537,0.998475912795706,0.9969564642053725,-4.03538223140501e-05,-1.6187516187516097e-05,0.001524087204293978,0.003043535794627461,1
polypgen_static_0383,DeepLabV3-R50::20260818,0.0373144816843014,0,1,0.4535149433107538,0.3780216329177618,0.0956741978029728,0.9572976793497467,0.9180929785911992,-0.011686466942148754,0.0004613442113442115,0.042702320650253256,0.0819070214088008,3
polypgen_static_0384,DeepLabV3-R50::20260818,-0.0001336830143743,0,0,0.1599066916530757,0.0580099371473309,0.1216771666481117,0.9991306337222603,0.9982627777269818,5.649535123967986e-05,0.0,0.0008693662777397027,0.0017372222730182019,1
polypgen_static_0385,DeepLabV3-R50::20260818,-0.0074437740145969,0,0,0.6367543198525905,0.1531881576378869,0.2886947589158711,0.9899856938483548,0.9801699716713881,0.0002259814049586778,1.6187516187516206e-05,0.010014306151645225,0.019830028328611915,2
polypgen_static_0386,DeepLabV3-R50::20260818,0.0,0,0,0.0406792167113622,0.0004162185997728,0.030129212090758,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0387,DeepLabV3-R50::20260818,-0.0021614410083484,0,0,0.5582086819684084,0.0667261052120955,0.3027095535698887,0.9968538468872151,0.9937274282455807,0.0002179106404958664,8.093758093758157e-06,0.0031461531127848774,0.006272571754419309,1
polypgen_static_0388,DeepLabV3-R50::20260818,0.0035919443389798,0,0,0.2766043255946467,0.0860703423489852,0.1248708768357411,0.9956393304262203,0.9913165266106443,0.00025019369834710856,0.0,0.004360669573779674,0.008683473389355711,1
polypgen_static_0389,DeepLabV3-R50::20260818,-0.2172449222615466,1,0,0.5231960152451954,0.9994454903636152,0.8903285856991429,0.5952215101699638,0.4237120047602519,0.09379842458677685,0.0065357096607096595,0.40477848983003617,0.5762879952397482,4
polypgen_static_0390,DeepLabV3-R50::20260818,0.0,0,0,0.6056465475436851,0.9406881428402138,0.3666225588024345,0.22136396968956246,0.12445714913968446,0.12854306559917356,0.0004775317275317278,0.7786360303104376,0.8755428508603156,4
polypgen_static_0391,DeepLabV3-R50::20260818,0.0036332941452027,0,0,0.3456649474855203,0.0749985863088596,0.1702429879937907,0.9938769830225438,0.9878284923928078,-0.0001129907024793389,-1.6187516187516314e-05,0.006123016977456208,0.012171507607192211,1
polypgen_static_0392,DeepLabV3-R50::20260818,0.001953937810974,0,0,0.2181661182375739,0.1079365582061588,0.0677736515992572,0.9972614282704866,0.9945378151260504,0.00010491993801652749,0.0,0.002738571729513417,0.00546218487394956,1
polypgen_static_0393,DeepLabV3-R50::20260818,0.0,0,0,0.0471474442167636,0.0004589721655823,0.0282910511154779,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0394,DeepLabV3-R50::20260818,0.0,0,0,0.4471283011129242,0.5580180610908114,0.9491989665815384,0.8335600382021822,0.7146188963874553,0.04641496642561982,-0.0009226884226884225,0.16643996179781784,0.28538110361254465,4
polypgen_static_0395,DeepLabV3-R50::20260818,-0.0008770299178344,0,0,0.1473294553054014,0.0618387385342927,0.0954833525020033,0.9981086874290758,0.9962245154794865,1.6141528925622817e-05,8.09375809375794e-06,0.0018913125709242307,0.0037754845205134613,1
polypgen_static_0396,DeepLabV3-R50::20260818,0.00277421719664,0,0,0.1038079735989998,0.0421631755977516,0.0684704315296214,0.9961729812476081,0.9923751429660694,-0.0006295196280991788,-3.2375032375032194e-05,0.0038270187523918864,0.0076248570339305655,1
polypgen_static_0397,DeepLabV3-R50::20260818,0.0016770715756934,0,0,0.6715293276068951,0.134955110390885,0.3910925999374011,0.990949354900828,0.98206106870229,0.0003793259297520668,0.0,0.009050645099171972,0.01793893129770996,2
polypgen_static_0398,DeepLabV3-R50::20260818,-0.0006779671698254,0,0,0.2545874123746864,0.0556931694761856,0.1069234561386382,0.9947872469390229,0.9896285576459238,0.0003470428719008281,8.093758093758157e-06,0.005212753060977127,0.010371442354076166,1
polypgen_static_0399,DeepLabV3-R50::20260818,-0.0044781345270232,0,0,0.3556939244456811,0.1083099402456281,0.2294667627796285,0.990047520846409,0.9802911931818182,0.0026875645661156855,2.0234395234395176e-05,0.009952479153590987,0.019708806818181768,2
polypgen_static_0400,DeepLabV3-R50::20260818,0.0016050670375648,0,0,0.2516019430048232,0.1212155924028199,0.210901821431799,0.9971621916612093,0.9943404440574662,0.0008393595041322477,0.0,0.0028378083387906594,0.005659555942533756,1
polypgen_static_0401,DeepLabV3-R50::20260818,0.0033416457187877,0,0,0.2197222461782232,0.081885640405626,0.0811445013972007,0.9956705546783476,0.9913784359468506,-0.0006053073347107446,-6.475006475006482e-05,0.004329445321652359,0.0086215640531494,1
polypgen_static_0402,DeepLabV3-R50::20260818,0.0006531964866537,0,0,0.0879888569645177,0.048157650339143,0.0765785760718091,0.9980202375714914,0.9960482985729967,-4.842458677686845e-05,-8.093758093758157e-06,0.0019797624285086135,0.003951701427003296,1
polypgen_static_0403,DeepLabV3-R50::20260818,-0.0013968591570189,0,0,0.3385109688845569,0.0763725208383274,0.1934358972712505,0.9970436067997044,0.9941046425939573,0.0001614152892562004,0.0,0.002956393200295615,0.005895357406042745,1
polypgen_static_0404,DeepLabV3-R50::20260818,2.168529904877925e-05,0,0,0.7077156177359976,0.193716766201744,0.4113275246198151,0.9983619400327612,0.9967292377701934,-0.00010491993801652749,0.0,0.0016380599672387586,0.003270762229806601,1
polypgen_static_0405,DeepLabV3-R50::20260818,0.0017169143899666,0,0,0.2726432010844343,0.0627453088802616,0.1849126598840249,0.9965034965034965,0.9930313588850174,0.0001775568181818163,8.09375809375794e-06,0.0034965034965035446,0.006968641114982632,1
polypgen_static_0406,DeepLabV3-R50::20260818,-1.0,1,0,0.0402226850871527,0.0006617174203174,1.001486276832278e-07,0.0,0.0,0.003034607438016529,0.0003358909608909609,1.0,1.0,4
polypgen_static_0407,DeepLabV3-R50::20260818,-0.0004070669389353,0,0,0.1404482902843082,0.0531100800019011,0.0646659450589757,0.9986795193450416,0.9973625214295134,-6.456611570247739e-05,-8.093758093758157e-06,0.001320480654958378,0.0026374785704865733,1
polypgen_static_0408,DeepLabV3-R50::20260818,-0.0007395422242726,0,0,0.1431159845237971,0.0400905511157058,0.1062906967371296,0.9970395535064305,0.9940965837607665,0.0004923166322314126,0.0,0.002960446493569524,0.0059034162392335165,1
polypgen_static_0409,DeepLabV3-R50::20260818,0.0,0,0,0.0329467653750173,0.000291310562181,0.0191771374764987,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0410,DeepLabV3-R50::20260818,0.0901812648202226,0,1,0.5039416599753941,0.3661131301550557,0.3343159153310291,0.9117686799081205,0.8378445492922771,0.005270209194214878,9.712509712509702e-05,0.0882313200918795,0.16215545070772286,3
polypgen_static_0411,DeepLabV3-R50::20260818,-0.000360042239292,0,0,0.1855297367751668,0.0683289493084726,0.1167493370431756,0.996385035729298,0.992796113251801,0.00033090134297521223,8.09375809375794e-06,0.003614964270701959,0.007203886748199051,1
polypgen_static_0412,DeepLabV3-R50::20260818,-0.001617582565867,0,0,0.7413875521585213,0.2012682668450452,0.3624911263917411,0.9973317521494219,0.9946777054997044,5.649535123966945e-05,8.093758093758049e-06,0.002668247850578065,0.0053222945002956434,1
polypgen_static_0413,DeepLabV3-R50::20260818,-0.0003349098635475,0,0,0.1238837261222212,0.0419901431134674,0.0648382710999326,0.998429244609453,0.9968634160250927,-9.684917355371608e-05,0.0,0.001570755390546963,0.0031365839749073476,1
polypgen_static_0414,DeepLabV3-R50::20260818,0.0001443047716778,0,0,0.2095826292085377,0.0657189442058679,0.0984995853205623,0.9966996699669967,0.993421052631579,4.8424586776859777e-05,0.0,0.0033003300330033403,0.006578947368421018,1
polypgen_static_0415,DeepLabV3-R50::20260818,0.0,0,0,0.0433690383371124,0.0004127203567878,0.0264633259883416,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0416,DeepLabV3-R50::20260818,0.0,0,0,0.0441239839463235,0.0004071111814992,0.0238924471635669,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0417,DeepLabV3-R50::20260818,0.3545612169744025,0,1,0.6364205342756927,0.9645633343996262,0.1401930005489695,0.5451959544879899,0.3747555941777102,0.023227660123966945,-0.00016187516187516184,0.45480404551201015,0.6252444058222898,4
polypgen_static_0418,DeepLabV3-R50::20260818,0.0,0,0,0.0371405829284078,0.0003450227482366,0.0213404609565081,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0419,DeepLabV3-R50::20260818,0.0032123175768591,0,0,0.2736891789249371,0.0917758945099946,0.1374204108586427,0.9965439975694049,0.9931118007720838,-0.0003793259297520668,-6.475006475006482e-05,0.003456002430595073,0.00688819922791617,1
polypgen_static_0420,DeepLabV3-R50::20260818,0.0004605754019915,0,0,0.2350497033582095,0.076823112018107,0.1228810508843398,0.9984707681449241,0.9969462062485318,-0.00011299070247934584,-8.09375809375794e-06,0.0015292318550759187,0.0030537937514681923,1
polypgen_static_0421,DeepLabV3-R50::20260818,-0.0170813823857302,0,0,0.2472723259101166,0.1015737158104893,0.1655228227394401,0.9820300157977883,0.9646944713870029,0.0029377582644628114,0.00016187516187516184,0.017969984202211742,0.03530552861299707,2
polypgen_static_0422,DeepLabV3-R50::20260818,0.0374844963018097,0,1,0.2582029288318097,0.0378500045483985,0.03970894965101,0.9588895389033665,0.9210257458111973,-0.006045002582644635,-0.0009793447293447296,0.04111046109663352,0.07897425418880266,3
polypgen_static_0423,DeepLabV3-R50::20260818,0.0012044873838448,0,0,0.2726067157909729,0.0931535522069114,0.1727500177619612,0.9979862085799719,0.9959805115712546,0.000250193698347112,0.0,0.0020137914200281104,0.0040194884287454435,1
polypgen_static_0424,DeepLabV3-R50::20260818,0.0025023984270362,0,0,0.2949960663862992,0.0705181539555045,0.1379030955188144,0.9945437038622018,0.9891466269419026,0.0002986182851239666,0.0,0.005456296137798189,0.010853373058097415,1
polypgen_static_0425,DeepLabV3-R50::20260818,-0.0064652407166169,0,0,0.6605346933904236,0.2161836827336072,0.4346556061637494,0.9844192634560907,0.9693165969316597,0.00035511363636363605,1.6187516187516206e-05,0.015580736543909346,0.030683403068340276,2
polypgen_static_0426,DeepLabV3-R50::20260818,0.0,0,0,0.0436242809497552,0.0003596174333394,0.0235187282148975,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0427,DeepLabV3-R50::20260818,0.0020243084180849,0,0,0.2500338944524393,0.0595076942588704,0.1231106448093341,0.9952800953516091,0.9906045363955585,0.0007182980371900766,8.093758093758157e-06,0.0047199046483908935,0.009395463604441545,1
polypgen_static_0428,DeepLabV3-R50::20260818,-0.0011429028589067,0,0,0.1444675992200575,0.0314351760702035,0.1063072554262148,0.998454989752483,0.9969147462536204,0.00033090134297519835,1.6187516187516314e-05,0.0015450102475169647,0.0030852537463795793,1
polypgen_static_0429,DeepLabV3-R50::20260818,0.0003474836874873,0,0,0.0998522682009185,0.0544202034676572,0.0922740176243041,0.9991845753215667,0.9983704793944491,4.0353822314043164e-05,0.0,0.0008154246784333186,0.0016295206055508826,1
polypgen_static_0430,DeepLabV3-R50::20260818,0.0022218947548449,0,0,0.1735471511612111,0.0727734848391337,0.1034777590305348,0.9959839357429718,0.992,-0.000613378099173556,2.428127428127447e-05,0.004016064257028162,0.008000000000000007,1
polypgen_static_0431,DeepLabV3-R50::20260818,-0.0039957910010903,0,0,0.1947064241984505,0.0652601947904634,0.114894411055548,0.9943197186908304,0.9887036040882194,0.0008716425619834794,0.000267094017094017,0.005680281309169644,0.011296395911780555,1
polypgen_static_0432,DeepLabV3-R50::20260818,0.0127430280095889,0,0,0.3552014601690634,0.1295465214305755,0.2915148476289389,0.9850663869489608,0.9705722367275892,0.0036237732438016423,0.00029542217042217035,0.01493361305103924,0.029427763272410812,2
polypgen_static_0433,DeepLabV3-R50::20260818,0.0001284313572459,0,0,0.2787398539218427,0.0419469268932275,0.1672057748512811,0.9986843896021412,0.9973722363175064,-8.070764462811408e-06,0.0,0.0013156103978587685,0.0026277636824936224,1
polypgen_static_0434,DeepLabV3-R50::20260818,0.0042133543760681,0,0,0.305787977279652,0.0233534068006472,0.1708799993966454,0.9939393939393939,0.9879518072289156,0.0003954674586776827,-2.4281274281274254e-05,0.0060606060606061,0.012048192771084376,1
polypgen_static_0435,DeepLabV3-R50::20260818,0.1815680772553379,0,1,0.5074596585426729,0.8393480517406522,0.3450345338640954,0.793631245601689,0.6578678722473384,0.01862732438016529,-0.0002590002590002593,0.20636875439831104,0.34213212775266155,4
polypgen_static_0436,DeepLabV3-R50::20260818,0.0139178333451326,0,0,0.5314477726495049,0.1440576199753818,0.302832796637718,0.9839733897792561,0.968452380952381,0.0019127711776859568,3.2375032375032194e-05,0.01602661022074392,0.03154761904761905,2
polypgen_static_0437,DeepLabV3-R50::20260818,0.0507435903880297,0,1,0.4662991500633072,0.5037334704417584,0.4218862370506163,0.9014573118264884,0.8205937935150189,-0.058117574896694224,0.001214063714063714,0.09854268817351164,0.17940620648498107,4
polypgen_static_0438,DeepLabV3-R50::20260818,0.0194071166569538,0,0,0.3577360571267185,0.1243369594155981,0.2705120421910875,0.9776459224506693,0.9562694020785532,0.002582644628099172,3.642191142191127e-05,0.02235407754933072,0.043730597921446845,3
polypgen_static_0439,DeepLabV3-R50::20260818,0.0133009597578179,0,0,0.3714985970859825,0.1424467271650655,0.3518037346343571,0.9816363636363636,0.9639350116050706,0.0016302944214875992,8.093758093758157e-06,0.01836363636363636,0.03606498839492944,3
polypgen_static_0440,DeepLabV3-R50::20260818,0.0043452448319839,0,0,0.399262496008395,0.0736556802134289,0.2757358646729634,0.9832826147097182,0.9671149809531213,-0.003042678202479332,-0.0005260942760942763,0.016717385290281772,0.03288501904687868,2
polypgen_static_0441,DeepLabV3-R50::20260818,0.0,0,0,0.4284462031996708,0.0790249508928521,0.336710228679678,0.967074317968015,0.936247723132969,0.0004519628099173556,8.093758093758157e-06,0.03292568203198498,0.063752276867031,3
polypgen_static_0442,DeepLabV3-R50::20260818,0.0144299880795805,0,0,0.2979355946356423,0.3073041171555573,0.1774747109376173,0.9830179841617376,0.9666031147576102,-0.011145725723140543,0.000789141414141414,0.01698201583826242,0.03339688524238982,2
polypgen_static_0443,DeepLabV3-R50::20260818,0.006669474921381,0,0,0.3686313387739375,0.0969175938074857,0.205672660801635,0.9913248179955534,0.9827988590197942,-0.002566503099173556,-0.0002913752913752915,0.008675182004446613,0.017201140980205754,2
polypgen_static_0444,DeepLabV3-R50::20260818,0.0,0,0,0.0500747542176447,0.0003930161417905,0.0237432528253009,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0445,DeepLabV3-R50::20260818,0.0021870460757539,0,0,0.3478991615737609,0.048073393551639,0.1876746792979955,0.9976121860848086,0.9952357483160834,0.000153344524793389,-8.09375809375794e-06,0.0023878139151913835,0.004764251683916587,1
polypgen_static_0446,DeepLabV3-R50::20260818,-0.056794626112345,1,0,0.5218057169329089,0.345286495511018,0.6419773337116673,0.9382888500873036,0.8837515271121136,0.009741412706611566,0.00029946904946904964,0.06171114991269644,0.11624847288788642,3
polypgen_static_0447,DeepLabV3-R50::20260818,-0.00198137754999,0,0,0.1830218807825938,0.0422643422570196,0.130724901418994,0.9970075879021054,0.994033031433138,-0.0003551136363636326,-0.00010521885521885517,0.002992412097894581,0.005966968566861963,1
polypgen_static_0448,DeepLabV3-R50::20260818,-0.0197278670844776,0,0,0.2041384739797565,0.1323315412199722,0.1186251137157151,0.9750093714856929,0.9512373521882238,-0.006408186983471065,0.0,0.02499062851430711,0.048762647811776194,3
polypgen_static_0449,DeepLabV3-R50::20260818,0.0007521810496047,0,0,0.2678290949087284,0.0694953573769974,0.1806685575294751,0.9985488217814941,0.9971018492961634,-8.877840909091161e-05,0.0,0.001451178218505933,0.0028981507038365883,1
polypgen_static_0450,DeepLabV3-R50::20260818,0.4363728311375262,0,1,0.3791259048568467,0.9985680028541564,0.999662233890293,0.38055192684519923,0.23498865641542727,0.12246577995867769,0.005277130277130278,0.6194480731548008,0.7650113435845727,4
polypgen_static_0451,DeepLabV3-R50::20260818,-0.0083330182960074,0,0,0.1607240645821541,0.070634669890682,0.0316448805211181,0.9892180352864299,0.9786660920159466,-0.0015334452479338762,-0.0004856254856254855,0.01078196471357007,0.021333907984053435,2
polypgen_static_0452,DeepLabV3-R50::20260818,0.0006144675136751,0,0,0.2889759406996212,0.0682944851806302,0.1285403563761362,0.9984091632198536,0.9968233799237611,-0.0001452737603305776,0.0,0.0015908367801463763,0.0031766200762388674,1
polypgen_static_0453,DeepLabV3-R50::20260818,0.0027046885124503,0,0,0.5896492715781845,0.07688159369404,0.2079957699940707,0.9939222042139384,0.9879178413209827,-4.842458677685804e-05,-4.0468790468790785e-06,0.006077795786061602,0.012082158679017296,1
polypgen_static_0454,DeepLabV3-R50::20260818,0.0050474301383608,0,0,0.3307140392865251,0.0794076939932199,0.1580480040565623,0.984182776801406,0.9688581314878892,-0.0006860149793388448,-0.00021043771043771056,0.01581722319859402,0.03114186851211076,2
polypgen_static_0455,DeepLabV3-R50::20260818,0.0225189217199537,0,1,0.3833452012827598,0.1152057292639399,0.0902622002682039,0.970722433460076,0.9431104543775397,-0.0006295196280991719,-6.475006475006482e-05,0.02927756653992397,0.05688954562246029,3
