sample_id,image_path,gt_path,image_raw_sha256,image_rgb_pixel_sha256,eligible_confirmatory,exclusion_reason,gt_pixels_decoded
NeoPolyp::952b6692e6be5e8f14e1e0ae936de314,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\952b6692e6be5e8f14e1e0ae936de314.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\952b6692e6be5e8f14e1e0ae936de314.jpeg,408f4ead57958f48b1d905667021617d9a797d887e39302386b4edb390f4cb90,1ca6d69e85023954cbc9bd4bdbc09720b2bf95a923e67948f3efd2601339b82c,1,,0
NeoPolyp::953248704ccdc265a0b0a1230b118fa8,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\953248704ccdc265a0b0a1230b118fa8.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\953248704ccdc265a0b0a1230b118fa8.jpeg,50973ee85c970259d3089e46f5cc72cb362e3de856027a68527d86f2979b22b0,6b660659808e738213add2681a0d83722da2a60c534a58af3399b14256b78b0c,1,,0
NeoPolyp::954a51c9bf1440f929906d164fe7b83a,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\954a51c9bf1440f929906d164fe7b83a.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\954a51c9bf1440f929906d164fe7b83a.jpeg,f3525e1cffebcd093fda48a3fe24f6d6724776ddcb597f5c5bb375a0a8fba5e6,e24cf13832b4c0fd65125cdd4dc7c7636a8abe9757f8c3aa4a02bc5be97abd26,1,,0
NeoPolyp::95dd542315b4c10e2b0e33fa12bfcd6d,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\95dd542315b4c10e2b0e33fa12bfcd6d.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\95dd542315b4c10e2b0e33fa12bfcd6d.jpeg,f456e2b712136a9fecc2a2fea8d9da9d3348e2ce7e1cc5b4eacaa512040d462c,23fba62a39561497809eb33086fc2607dc7bdd58ee7a7e48f18736c5f4f9e02c,1,,0
NeoPolyp::960c94b0aab4c024a573c692195f853a,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\960c94b0aab4c024a573c692195f853a.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\960c94b0aab4c024a573c692195f853a.jpeg,e4e1ad29370e2f6a5d923fb99259a7f12abc47cc3af4bf64c9a52a5f4dc2fc42,c5df60a4b1233d781169ce4b9e05da8ef712808eddb3698fd938ae316126ce2e,1,,0
NeoPolyp::963e1713a8763b8318ecf467d7ad048d,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\963e1713a8763b8318ecf467d7ad048d.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\963e1713a8763b8318ecf467d7ad048d.jpeg,48c03c9ed2175ef33396248ddec720a898fec668328eed6e452532ea1442d91b,bb51e578174a222ac4133ca4ff7e32ce00041672bfa455fa87743c9c0e9bca72,1,,0
NeoPolyp::97f8af9b550c1bce23b1fdd80af3feff,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\97f8af9b550c1bce23b1fdd80af3feff.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\97f8af9b550c1bce23b1fdd80af3feff.jpeg,a6a216c401ad0830c98e54a685a48921f84cb2c1045f4d9a18c09e83f54222f6,ddd04b2cf83712cf5e3efd2836b80a641719ca3a375680f9d5563e9e03ba2ae2,1,,0
NeoPolyp::9833aa6b8232510939c091a7915c942b,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9833aa6b8232510939c091a7915c942b.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9833aa6b8232510939c091a7915c942b.jpeg,fb599d79f35085105605a94254d1f0dc3033b151a6ad54978e518c9030a53114,1f7126139bbe93a15f50bf87b08937e5dc013a7aa842107fd9c5e6a0e8750dce,1,,0
NeoPolyp::984cbcc6d6bf62f215f0da4ad3a7ab8d,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\984cbcc6d6bf62f215f0da4ad3a7ab8d.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\984cbcc6d6bf62f215f0da4ad3a7ab8d.jpeg,df95a276250bb9c5e8a0cc396de171b1685a943c8a23c526f6e99179ba9d039d,c6b86eaea341f713d2256c6abe2c94eb8daf101e9d56b9b3aedb6eb4b2a06b71,1,,0
NeoPolyp::987f428c953248704ccdc265a0b0a123,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\987f428c953248704ccdc265a0b0a123.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\987f428c953248704ccdc265a0b0a123.jpeg,389455b5df224ea50a0ca2ca28a98219b4ca0959dc6ae3ead7d79c6029f69a5f,18adf27f08fa266ff74ae4db166ab11776cf143d4f028ae331855686165562b0,1,,0
NeoPolyp::99130d98309817287a8aef566999467c,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\99130d98309817287a8aef566999467c.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\99130d98309817287a8aef566999467c.jpeg,0c006f5662cc644a958f26a9bc2f36c7f070f0662d12b307b87337aa8fd460be,03898734359e78be48f6c965b7bb6fed236076581423ed61efbed95c3da29f34,1,,0
NeoPolyp::994927d8d739c25f1ed7a64d0efccacf,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\994927d8d739c25f1ed7a64d0efccacf.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\994927d8d739c25f1ed7a64d0efccacf.jpeg,3d2b39cd30721736c92a91e579cf211d5840d5f5c179d20dc85c1df9185c535e,d98a404dd4b177eec00b3aa05c846b016b36180d379f89965e80a37d9b9fa28c,1,,0
NeoPolyp::9954a51c9bf1440f929906d164fe7b83,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9954a51c9bf1440f929906d164fe7b83.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9954a51c9bf1440f929906d164fe7b83.jpeg,1bc8f01dcdca5874f53232febaf4104009ad0798c5f175106dc1c2b336090877,34a71aa8185e4d4ffb81bf551685ca2d81ea17d5e4d65808d6d2b20e9cf1907f,1,,0
NeoPolyp::99fdc98376290081835cf877e004e8bf,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\99fdc98376290081835cf877e004e8bf.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\99fdc98376290081835cf877e004e8bf.jpeg,1ab962d6f6fbdf59078e646486df90ab1c0e0eb077edd4da755da0564ca7a9e7,13df0d05c7344fcafea84ebb67980e48d73e3b78e29b94af98ee937b5e150bd6,1,,0
NeoPolyp::9a1db782ca0a994927d8d739c25f1ed7,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9a1db782ca0a994927d8d739c25f1ed7.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9a1db782ca0a994927d8d739c25f1ed7.jpeg,c4681f5b620a0ba522c73fd7f81286ca9346ed9c854994bb317c91ceb475f971,130ebe708fc6d48b2e37fb20002b600ddfd70c1130f5285bb2d1d915b89d5f4a,1,,0
NeoPolyp::9a3a33a0565586918cd5eb80e67c9c8d,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9a3a33a0565586918cd5eb80e67c9c8d.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9a3a33a0565586918cd5eb80e67c9c8d.jpeg,db39c2f53c1f48c3b470c34a57aa6b7bfa28d4c76881be0855aa899bdea57da8,4d8c1f90798934b2d89425c464ddbac4e8bf2cfbb8615ff86286a52e8c8ea799,1,,0
NeoPolyp::9a76eaf622c3b3e57249fe9959a80703,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9a76eaf622c3b3e57249fe9959a80703.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9a76eaf622c3b3e57249fe9959a80703.jpeg,af6c39881dbaad1baa08da688b1718bf27225dd4b4fdcde7699e1c409f251007,3eef1cd130ee26c6ff354d458b1046e824faa47b9e6fd2e6de30ee8e35a831cf,1,,0
NeoPolyp::9ab4e7568cb49a3c530b99ec16e8b659,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9ab4e7568cb49a3c530b99ec16e8b659.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9ab4e7568cb49a3c530b99ec16e8b659.jpeg,78f0b770f45e3ca097eea5c18d8c8194d394bf07d453560b1dc4bfc7afd75d9f,2e45e496ce8a04b54b6a1d45a6fcbd2c707335408a6a02bcd627655d613954e7,1,,0
NeoPolyp::9ac66e565c5d4340aa5f7804c34a359b,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9ac66e565c5d4340aa5f7804c34a359b.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9ac66e565c5d4340aa5f7804c34a359b.jpeg,3e62851b21119bd24fb7831c72f8789684e2779a517cdf98d60040b94dcfa611,7c75037cb04824908816856ffb3d6cde0e3f99f81ef83482b4710de7e00039af,1,,0
NeoPolyp::9b28f39a546f6eeb0a13b346f09286c9,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9b28f39a546f6eeb0a13b346f09286c9.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9b28f39a546f6eeb0a13b346f09286c9.jpeg,1c477151b1d69937b8c0617e0e467c8a939373c25908b52a12e1b8e8870b9742,a7958397bf638b22a707a3fd6f3ceb8d7ed65fa2bf1d97006faef543c1b53938,1,,0
NeoPolyp::9b6c911c4aa179344271fa54aa1b2791,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9b6c911c4aa179344271fa54aa1b2791.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9b6c911c4aa179344271fa54aa1b2791.jpeg,9e0ca4d8d79e857cbe312595425b29f336d00d93bbcdafc785ab46dc470bbe2f,62e8936258ee5acd71695ac22a65cef1cd8848f6d8ce6b6a7b9886df4e5e1026,1,,0
NeoPolyp::9b99df08854bf951276e3f404b79b666,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9b99df08854bf951276e3f404b79b666.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9b99df08854bf951276e3f404b79b666.jpeg,5cd92622075f45ac6a178a4034016588a25d991661a73dc656583953a6c6bc0d,70bcc4f6fbff32014184ef088a6c983c4d3c2ad2894063c33577e6f1e1af317f,1,,0
NeoPolyp::9bbb402345d341253851bc866ebe4d18,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9bbb402345d341253851bc866ebe4d18.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9bbb402345d341253851bc866ebe4d18.jpeg,dfc6e80ee65c4c48574eee7627e0a42cdb3ff957930cd2a3038e14ca2201a032,193649688a5a1654f0a1b82f178f4e0384d4bb7dad48c8a71be76461018b448c,1,,0
NeoPolyp::9c02314fc58bdb26679bff55177a34fc,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9c02314fc58bdb26679bff55177a34fc.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9c02314fc58bdb26679bff55177a34fc.jpeg,a5184aa996ffd867c4c5b09eb73a5b6a363a8e2be54dc96832ea774d555aeb40,a4875506e885113b44b64b1e2f78df511d1a99f48e2677a9d1bd708305004278,1,,0
NeoPolyp::9c7c851a508273160e13bac754142447,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9c7c851a508273160e13bac754142447.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9c7c851a508273160e13bac754142447.jpeg,920fadfc052b548d8d08a5634563aae34e56fff391a3454d8eaed5d8ab4e87ed,becb0c7f5678244695645e87ae320eda8a456535a9e8a38aed8d8d795f6c0ba3,1,,0
NeoPolyp::9c990b4e2a6e51d077bad31c8c5f54ff,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9c990b4e2a6e51d077bad31c8c5f54ff.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9c990b4e2a6e51d077bad31c8c5f54ff.jpeg,d271355ce1ae8f5583c26a79ae5b9fd59e3b7e00985843fb40b910bb6fb820eb,5540c6e2ad8859156ad49e6589b39a7e9c1b59e4fd5f668639fc656f15e9620d,1,,0
NeoPolyp::9ccf01a1b73b5f8ef0693db713abd61d,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9ccf01a1b73b5f8ef0693db713abd61d.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9ccf01a1b73b5f8ef0693db713abd61d.jpeg,bce7774ff5c4bac1f7fb2dccc53fb1e5caa0c72a889ea4a10fbced4ced5107f4,31eac9b4750f8ba15650625a21ea1798a7ddaa643cdc806d25e3c389190dfd06,1,,0
NeoPolyp::9d054d694539ef2424a9218697283baa,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9d054d694539ef2424a9218697283baa.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9d054d694539ef2424a9218697283baa.jpeg,f6c1f815bfdda8a8f54ca69701dfd9c04618365ebd03a718f7a9e0990fef1f06,d58a402aeee8f56f3805ada6a320cd0f0cf702188ff8555a93234ad9c17f6e48,1,,0
NeoPolyp::9d2844837f2a0f1536ad3f6a5664c171,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9d2844837f2a0f1536ad3f6a5664c171.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9d2844837f2a0f1536ad3f6a5664c171.jpeg,53ea454a3bdbf8190d6ce560fb8fb7fa7c0757f6416f34e9168320cf58b8e1f4,16ee961fb84efc89f6c2169dbaf148b44dcc074b90bf49de391c8d1dafae437c,1,,0
NeoPolyp::9d33f3a7b24423d5c7edd718176ef306,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9d33f3a7b24423d5c7edd718176ef306.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9d33f3a7b24423d5c7edd718176ef306.jpeg,368cbb97b101a2a6467b0eb9714773553a2f9c413bba908970a16fb1ea1d3fb3,e22e0587cfc8be9534dcbf7bbd53c9ff388c3bac6813303247e45d67d68106f3,1,,0
NeoPolyp::9d45c3dbc695325ded465efde988dfb9,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9d45c3dbc695325ded465efde988dfb9.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9d45c3dbc695325ded465efde988dfb9.jpeg,ffe175f9957dd1e09ba932ca2bae9bbd718b9e5f5a9d45e089f789dab0e1097f,ce3eacd76cb6a16118372a5720ed29257f396b4649cf0f5928be84e816af35a9,1,,0
NeoPolyp::9d9ae2a9833aa6b8232510939c091a79,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9d9ae2a9833aa6b8232510939c091a79.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9d9ae2a9833aa6b8232510939c091a79.jpeg,07886e4be18202febb77d6b04da458af9578b65f46183ce1e542a6bbf5f7937f,4cc8b43c23de20220bc4b9ae4a8d420c7f8df4b5e592e0fddd938938b93ef2c2,1,,0
NeoPolyp::9de67869ac66e565c5d4340aa5f7804c,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9de67869ac66e565c5d4340aa5f7804c.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9de67869ac66e565c5d4340aa5f7804c.jpeg,555cf37a190f857cf1fa082f8bb1617653a95e24f48ce571bbe5de574bbaef4f,8beec14f959ef8db906242d614834d43ee7906da24532ffb3e1c2f34637ac603,1,,0
NeoPolyp::9df283ecd59f911f025ba0e3b6d0bf0b,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9df283ecd59f911f025ba0e3b6d0bf0b.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9df283ecd59f911f025ba0e3b6d0bf0b.jpeg,98d84d8c82e196144302990af2bf2575cfdf8148712aa5f63481b1ae039bb40b,72fcccd46425f49d24a5d5edf5cb736d4d59f1ba9ffe2e5a294654c1c0e55f69,1,,0
NeoPolyp::9e5040781d54ffd6a8ee924dbd70f618,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9e5040781d54ffd6a8ee924dbd70f618.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9e5040781d54ffd6a8ee924dbd70f618.jpeg,5558769dcb829efb04f0acddcc80625c37fa8508f85b3e3e97db40ac2d6a7897,0f5f05758ca73870a04e7dbb9fa3ecab5e3b53a3caf74886b9d019b03f359925,1,,0
NeoPolyp::9f21b248d152b672ab3492fc6239c86a,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9f21b248d152b672ab3492fc6239c86a.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9f21b248d152b672ab3492fc6239c86a.jpeg,185ee1598ae457ed4ce9002f33efa1a01bc7765b58022e0ee8d552262c03c455,e76841421f97ce8601465deaf2c68e4ffab1ea4a34fc33b9d4a3ca4cd184b829,1,,0
NeoPolyp::9fbb63b28163a745959c03983064a3eb,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9fbb63b28163a745959c03983064a3eb.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9fbb63b28163a745959c03983064a3eb.jpeg,2663ce2bddaa4d3411334d2d707533cd933121bd268e897132122291599ea141,b49d3a0610bc2b3fd5aa431f052296fcb2a75100ffd116136c8be62b0b016695,1,,0
NeoPolyp::9fd5decebad6c688b8ec74baddc22268,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9fd5decebad6c688b8ec74baddc22268.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9fd5decebad6c688b8ec74baddc22268.jpeg,32119d186eb418a07b9d9560498c60756bd9a793bd064cedb592d1c8eb22d598,2e23c36f6925f4a9c0af10b1c68a2446647566ce0fe118f866e842f536e740b8,1,,0
NeoPolyp::9fdc98376290081835cf877e004e8bfb,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\9fdc98376290081835cf877e004e8bfb.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\9fdc98376290081835cf877e004e8bfb.jpeg,07f368fede13bb6ae3d5f91aa77d1531edf62b825f695dcc537a9a657c3fd8c7,f571b13de7a243c0c8242168d7611a50a0788cb0c4cd9fb0c76479b61fed7da2,1,,0
NeoPolyp::a032554b5eb4fcf0130a76ba2ea3ad77,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\a032554b5eb4fcf0130a76ba2ea3ad77.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\a032554b5eb4fcf0130a76ba2ea3ad77.jpeg,3af4ef0f26dc76fe7f9911d554de0be30c41dc49511fee75cd1a2771cb5c9c78,aac45657c8d276aeeecc042f348b0b47fd8867c7e305541d86111cb501ac3f20,1,,0
NeoPolyp::a04c603f909df7cd066b37f538abe9de,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\a04c603f909df7cd066b37f538abe9de.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\a04c603f909df7cd066b37f538abe9de.jpeg,cd6a77557516c1b37f226d85775c2e19ed605609c664527849ab84182968821e,17cb1d0e8564549dd14b4f52b266ff066f13daccdc01cabd4ec553359e57e0fd,1,,0
NeoPolyp::a052600f1f93e952886d1697f8af9b55,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\a052600f1f93e952886d1697f8af9b55.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\a052600f1f93e952886d1697f8af9b55.jpeg,92397d425f363d9d861f0ae6a39645ca290ec3dfaf6c99b1e84d0ecb13f2f21f,143e5c95c96c1660c5da97d7b2f4a5819de5783f7c9826259c5bacd5c7b93e7d,1,,0
NeoPolyp::a0565586918cd5eb80e67c9c8d5ce0c9,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\a0565586918cd5eb80e67c9c8d5ce0c9.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\a0565586918cd5eb80e67c9c8d5ce0c9.jpeg,3855aa70e9b06e8409c09bc03102c71f1957a4711932d03f9cce9ee3715d884b,8176f9b7ac46a10b50236a3d162150c912db8908a6ce92865d3504674e1eeac8,1,,0
NeoPolyp::a0a994927d8d739c25f1ed7a64d0efcc,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\a0a994927d8d739c25f1ed7a64d0efcc.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\a0a994927d8d739c25f1ed7a64d0efcc.jpeg,5b4234e21c686acaa539d0f18247877684de84b02475fec861401820fcaad0ba,6b9066253954b6bcf82ba60305bf43da368e2e94a665a7a30fc91fa7ca0707a8,1,,0
NeoPolyp::a0ad83b8cac03290f1b976b7a7efc10b,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\a0ad83b8cac03290f1b976b7a7efc10b.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\a0ad83b8cac03290f1b976b7a7efc10b.jpeg,1c6c32a4ae976452c1e09e51131b722b796dffafe17e0b42c189e50deb940494,d7d6932f606345cd8522971c97fcb06d45635006207319b04491ed0e08e59fe5,1,,0
NeoPolyp::a0b0a1230b118fa8625605da2023387f,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\a0b0a1230b118fa8625605da2023387f.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\a0b0a1230b118fa8625605da2023387f.jpeg,c7471a22391bd33a0eac1a39ac00ff03fbb63d7cd104410e7cfb3a3e70ab1cf1,e8c885ef17e79d98d3221d434cb0228ab451f6a33d6a675a95b4deebff30095d,1,,0
NeoPolyp::a0b47aa6b7b1fecb5579bf4a5ced589c,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\a0b47aa6b7b1fecb5579bf4a5ced589c.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\a0b47aa6b7b1fecb5579bf4a5ced589c.jpeg,35eed0b4edbbd209258d5317385284f473cd45842cfbff1ebb73c77c630f0f36,836c79a788cfdca5d48d726951e222f2d69e99ae2abbeaa1b50bc18d7901a13e,1,,0
NeoPolyp::a0d21db70dd094a7f32574d6c748c417,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\a0d21db70dd094a7f32574d6c748c417.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\a0d21db70dd094a7f32574d6c748c417.jpeg,67cd08f98d63ef5c22171730e4c87cdb0e978cc27e38a632564984539a7a1a56,ce32766aab40df1a49d7c23cd3dbcafa02abd651ead0105fe78692a476fa0c68,1,,0
NeoPolyp::a0ef759a3a33a0565586918cd5eb80e6,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\a0ef759a3a33a0565586918cd5eb80e6.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\a0ef759a3a33a0565586918cd5eb80e6.jpeg,464fe567885975928d3a9c91d96b3cc5e8474d830b91c9ec02fb1e4caa310ad6,1bc0a496816df551e6a2f4c2e434ea51b892453e955e4f944a19743216972814,1,,0
NeoPolyp::a168142937a1155149398b798da48d67,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\a168142937a1155149398b798da48d67.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\a168142937a1155149398b798da48d67.jpeg,ad17f65f5894e470977630b22dff31f338a688fb9892d9eff15712bbbfcb8108,5b4fc89e8ccf83e982aa0cbce481efc51075cf17154181a008a2090c64d05c23,1,,0
NeoPolyp::a1d1ad8f2c5f72724e00d827b8bcf150,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\a1d1ad8f2c5f72724e00d827b8bcf150.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\a1d1ad8f2c5f72724e00d827b8bcf150.jpeg,9e9d7f2fb3bcfd73b8447339a161ac45c2e4d343e184b49cf22f467589af9eca,4aaa2746a61b8df1d514b50da912bb4434b40e0f3a50885143f4188c24916b09,1,,0
NeoPolyp::a25b3887ffdc8d09d1185e04f4999a2e,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\a25b3887ffdc8d09d1185e04f4999a2e.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\a25b3887ffdc8d09d1185e04f4999a2e.jpeg,57b7980b80d2b3ce6c7bb492f04c98828689a5f519e190f05c3f97bb19b0478c,244cc518d8eadc219990d6777d1048579b95e784b1aeb455690e0466ce51f502,1,,0
NeoPolyp::a26c86b345408cc3736e216b08d23728,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\a26c86b345408cc3736e216b08d23728.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\a26c86b345408cc3736e216b08d23728.jpeg,3305531b0a3fb3aa5990c2886a56c90a573e4b184e7172c7a27a3c15345f1561,dca7c29669021f08737e3c4039f439367313ac03e0318f9d58f2d1355065121c,1,,0
