sample_id,model_family,model_state_id,training_seed,checkpoint_sha256,state_prediction_npz,state_row_index
NeoPolyp::d8d3b6c0ed754f28ca745212295dd542,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,846
NeoPolyp::d8d739c25f1ed7a64d0efccacf464aa3,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,847
NeoPolyp::d8dd18841d318d1f625619d9ae2a9833,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,848
NeoPolyp::d92b9076135d76d0bbd4ce2a1405f7d5,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,849
NeoPolyp::d9510588bec07c38c5d07e6080779715,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,850
NeoPolyp::da43f71d4dc3ddad260bfcb4443de3ef,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,851
NeoPolyp::da45ffe51330463d287a51b9298e11bb,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,852
NeoPolyp::da63fb9a76b92633408da4bcab47c3fb,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,853
NeoPolyp::da881fe4727080cae6daedd989517cb8,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,854
NeoPolyp::da9e6afaef7fdb2d45b21960c94b0aab,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,855
NeoPolyp::dacfbed351db40939d9a2f94285ef2a2,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,856
NeoPolyp::dad260bfcb4443de3ef69f6db0340991,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,857
NeoPolyp::daeb6aa460a22abd004c33abf3ae2136,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,858
NeoPolyp::db034099130d98309817287a8aef5669,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,859
NeoPolyp::db4c5d1580670d78b9d054d694539ef2,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,860
NeoPolyp::db55759486b8aa1b8f79bd9d436e9bd5,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,861
NeoPolyp::db65646d81526eb91e2da9e6afaef7fd,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,862
NeoPolyp::db70dd094a7f32574d6c748c41743c6c,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,863
NeoPolyp::db782ca0a994927d8d739c25f1ed7a64,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,864
NeoPolyp::dbc3bbc04a3afe1f119f21b248d152b6,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,865
NeoPolyp::dbd7e6afd56ea7bc4ba26c86b345408c,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,866
NeoPolyp::dd04cf2a6a01668d0ceca24cbb22edbd,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,867
NeoPolyp::dd80af3feff05dec1eb3a70b145a7d8d,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,868
NeoPolyp::dd989517cb8041ed86e58224cb76a67d,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,869
NeoPolyp::dda5cc8a788edaeb6aa460a22abd004c,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,870
NeoPolyp::de3ef69f6db034099130d98309817287,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,871
NeoPolyp::de67869ac66e565c5d4340aa5f7804c3,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,872
NeoPolyp::dec33fd6aab9f0df70e20bccce75a793,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,873
NeoPolyp::decfb143c57d89102ba1cef745d73912,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,874
NeoPolyp::ded465efde988dfb96d0815334875343,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,875
NeoPolyp::df08854bf951276e3f404b79b6669075,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,876
NeoPolyp::df283ecd59f911f025ba0e3b6d0bf0b5,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,877
NeoPolyp::dfae76b9a1db782ca0a994927d8d739c,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,878
NeoPolyp::dfd1518a2710d568df17586ad8f3297c,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,879
NeoPolyp::dfda6c1899fdc98376290081835cf877,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,880
NeoPolyp::dfef33d144fda8daadc8dd23ae214d84,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,881
NeoPolyp::dff2864e2d89df283ecd59f911f025ba,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,882
NeoPolyp::e0dba1f3cf29dff2864e2d89df283ecd,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,883
NeoPolyp::e101f07b34db8907f74aefafdacfbed3,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,884
NeoPolyp::e11bb07c70f3701ae6bcec5dd8e74f18,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,885
NeoPolyp::e1b0f124dbc13ca0eaf044301ff06991,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,886
NeoPolyp::e20bccce75a793c4a1e4062d81e095fd,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,887
NeoPolyp::e2136cd9dd77aef5ef26a77ecc564cdc,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,888
NeoPolyp::e23b1fdd80af3feff05dec1eb3a70b14,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,889
NeoPolyp::e26c90e1797c77826f9a7021bab9fc73,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,890
NeoPolyp::e28799235026b3550534bca540e24f48,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,891
NeoPolyp::e29fb841ad9698b3cb63f254f6b90e3f,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,892
NeoPolyp::e2a1405f7d507592b964b7955a1d7a36,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,893
NeoPolyp::e2dd4ae1b0f124dbc13ca0eaf044301f,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,894
NeoPolyp::e2ef89424de1556a26c8eba4c1db1a0b,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,895
NeoPolyp::e2f4ee17979870116d06046f5d8dd188,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,896
NeoPolyp::e319e1d6d19a707a4fdcc58c9c990b4e,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,897
NeoPolyp::e33fa12bfcd6da15fc656702fa602bb3,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,898
NeoPolyp::e3b6d0bf0b5633059989805234e222e1,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,899
NeoPolyp::e4909384b57bb6a052600f1f93e95288,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,900
NeoPolyp::e4d18d5401f659532897255ce2dd4ae1,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,901
NeoPolyp::e51330463d287a51b9298e11bb07c70f,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,902
NeoPolyp::e565c5d4340aa5f7804c34a359bbb402,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,903
NeoPolyp::e59ddf92e76900d229db65646d81526e,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,904
NeoPolyp::e6080779715c88d81a4106de1bdb8f4c,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,905
NeoPolyp::e6afaef7fdb2d45b21960c94b0aab4c0,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,906
NeoPolyp::e732adb4c5d1580670d78b9d054d6945,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,907
NeoPolyp::e76900d229db65646d81526eb91e2da9,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,908
NeoPolyp::e85d064f787d4be168d9510588bec07c,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,909
NeoPolyp::e9127e9632a3c6f7f7fb2a643f15bd02,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,910
NeoPolyp::e988dfb96d0815334875343f27ebc5d9,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,911
NeoPolyp::e9959a80703003d2cbbcfa4baf386626,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,912
NeoPolyp::e9e5040781d54ffd6a8ee924dbd70f61,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,913
NeoPolyp::ea1dd1faa864b404e18eeb228517f470,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,914
NeoPolyp::eaa922bca73d5379c7c851a508273160,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,915
NeoPolyp::eb2a0e4b50889d874c68c030b9afea69,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,916
NeoPolyp::eb4d49033c03b0af70cc0f6d32b72634,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,917
NeoPolyp::eb91e2da9e6afaef7fdb2d45b21960c9,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,918
NeoPolyp::eba4c1db1a0b47aa6b7b1fecb5579bf4,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,919
NeoPolyp::ebce6347c491b37c8c2e5a64a8bd16f2,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,920
NeoPolyp::ec1eb3a70b145a7d8d3b6c0ed754f28c,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,921
NeoPolyp::ecc564cdc70626ab4ec3d46e602b296c,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,922
NeoPolyp::ed351db40939d9a2f94285ef2a23f9db,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,923
NeoPolyp::ee17979870116d06046f5d8dd18841d3,PraNet,PraNet::20260819,20260819,f8cad00bbc9bbbff04c9a29547bd2a5f3beb97d53980c269cf4b7d2c30130b72,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\pranet_seed20260819_predictions.npz,924
