sample_id,model_family,model_state_id,training_seed,checkpoint_sha256,source_dice,a1_dice,delta_dice,adaptation_outcome,harm_label,benefit_label,paot_mrz19_harm_probability,paot_mrz19_benefit_probability,paot_raw19_harm_probability,paot_raw19_benefit_probability
NeoPolyp::75945dc8ec8f02000f9b6c911c4aa179,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9775506479284541,0.9759562841530055,-0.0015943637754486373,NEUTRAL,0,0,0.18777094377743803,0.3465949948310022,0.24203974014230417,0.2807225932388574
NeoPolyp::75a793c4a1e4062d81e095fdc7f720ef,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9579996092986911,0.960549558390579,0.002549949091887882,NEUTRAL,0,0,0.48535283820463626,0.5402683120311679,0.3395712340650208,0.3917046026487001
NeoPolyp::76135d76d0bbd4ce2a1405f7d507592b,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.7840233804188992,0.9724461556972687,0.18842277527836948,BENEFIT,0,1,0.5433973329165651,0.7984540963423403,0.8181113636085294,0.8943924217838359
NeoPolyp::7629ab559b28f39a546f6eeb0a13b346,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.0,0.0,0.0,NEUTRAL,0,0,0.9403126661213185,0.990596256395071,0.9794451302394331,0.9921971166717386
NeoPolyp::763bdfb928d788e4237a32841b23099d,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.6798301486199575,0.5549393414211439,-0.12489080719881362,HARM,1,0,0.6853296205953787,0.7188385871428968,0.6227415122901097,0.6425983793659066
NeoPolyp::76900d229db65646d81526eb91e2da9e,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9879354918133695,0.9866797618316862,-0.001255729981683329,NEUTRAL,0,0,0.22284742656772702,0.11097772458042905,0.11467753020798871,0.0615702250567941
NeoPolyp::769fa2d37d32780fd497e1c0e9082ea2,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.8456697101320805,0.7878521126760564,-0.057817597456024106,HARM,1,0,0.7076779890531608,0.6843300361675994,0.8064674207443754,0.7797767555112673
NeoPolyp::76b92633408da4bcab47c3fb256f174a,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9205951884299819,0.7506928278461368,-0.1699023605838451,HARM,1,0,0.586168050879991,0.6811274110832589,0.6303562941595375,0.6558847705545677
NeoPolyp::76b9a1db782ca0a994927d8d739c25f1,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.934313525287591,0.9359619686800895,0.0016484433924984776,NEUTRAL,0,0,0.7034706069713154,0.6561465565752717,0.7048261531819564,0.685577422838469
NeoPolyp::76d0bbd4ce2a1405f7d507592b964b79,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.983138643691527,0.9826601818566293,-0.00047846183489774763,NEUTRAL,0,0,0.22040700899972998,0.08502040246389969,0.09307986062333296,0.0427674019331124
NeoPolyp::76ed9f178dc2f4af626650908b1cb932,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.2989823521834342,0.3123191818609971,0.01333682967756289,NEUTRAL,0,0,0.4560596894085228,0.5129883603646603,0.26576223804206256,0.42512558764546177
NeoPolyp::7712a48e11d579d903c7d178f6ea0ad8,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9867071781238131,0.9729123855781805,-0.01379479254563265,NEUTRAL,0,0,0.33016963836969876,0.47143680647996955,0.30904388139576433,0.3565728942372537
NeoPolyp::771e7606cb09d1fc6869d7b4193425b9,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9807647470272791,0.980311850920048,-0.0004528961072310933,NEUTRAL,0,0,0.2414532416804325,0.1886994350524785,0.057146946331546856,0.05845653647379465
NeoPolyp::774229fe1bce59ddf92e76900d229db6,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9392823586175373,0.8968579054464734,-0.042424453171063914,HARM,1,0,0.19009038699721273,0.17114188713446998,0.06086723282888219,0.061598485081574325
NeoPolyp::77826f9a7021bab9fc7330398846f67b,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9665540247812148,0.9431016896536432,-0.02345233512757161,HARM,1,0,0.34875444893759333,0.1428485404692925,0.18263002346660617,0.09110166490258843
NeoPolyp::77dd17ba487d4878a9bf8a6f4d4987ea,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.972131908964236,0.9666590020694412,-0.005472906894794738,NEUTRAL,0,0,0.5824819252210721,0.4271753127855852,0.4126292054331174,0.3387315303088097
NeoPolyp::78a91391adc0bb223c4eaf3372eae567,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9345589844604947,0.9180887372013652,-0.01647024725912949,NEUTRAL,0,0,0.3320332978781061,0.4981697099231899,0.3315798092959931,0.42783701583314404
NeoPolyp::78dc2f4af626650908b1cb932a767bf5,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.10171068272262132,0.06904294134156609,-0.03266774138105523,HARM,1,0,0.48697322933798654,0.5373928424315343,0.3065615766866445,0.45333899171868647
NeoPolyp::7915c942b2f94722af7f63cd771e7606,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.8401875133177072,0.9552913198573127,0.1151038065396055,BENEFIT,0,1,0.689015844364179,0.5939122252384834,0.6357536550862518,0.582220173578719
NeoPolyp::7918630bfd2a52829ab4e7568cb49a3c,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9846944236326661,0.9900830876440633,0.0053886640113971485,NEUTRAL,0,0,0.1094743731530625,0.04860186734740307,0.06287295288532811,0.026851719295481188
NeoPolyp::79344271fa54aa1b27918630bfd2a528,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.6005212211466865,0.9700606877950101,0.3695394666483236,BENEFIT,0,1,0.378804195086415,0.38438122102120603,0.24808199998025637,0.24203890806095624
NeoPolyp::7953b0e4909384b57bb6a052600f1f93,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.8960360998053442,0.801395385713153,-0.0946407140921911,HARM,1,0,0.42291115662647005,0.4051424699456502,0.3471333305794274,0.3200146378964558
NeoPolyp::7955a1d7a36ccf1225024da63fb9a76b,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9907199673669183,0.9929157535293818,0.00219578616246352,NEUTRAL,0,0,0.15867681642965767,0.06312487577957202,0.06991524854133224,0.029918220479550107
NeoPolyp::7979870116d06046f5d8dd18841d318d,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.8010576680936792,0.30943579766536966,-0.4916218704283095,HARM,1,0,0.9592909406277073,0.7324011094683494,0.9330229199913515,0.853257347240016
NeoPolyp::799235026b3550534bca540e24f48928,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9726131033439249,0.9557173187746436,-0.016895784569281314,NEUTRAL,0,0,0.23984611974319775,0.3175547826809661,0.2200289988767321,0.22631927101569305
NeoPolyp::79be0dba1f3cf29dff2864e2d89df283,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9888725249549992,0.9871014845461182,-0.0017710404088809861,NEUTRAL,0,0,0.18471985002562774,0.13677121023696914,0.10915140303557451,0.07829028242801322
NeoPolyp::79d7c7c8d3d96fb2b87fbbcfdfb3ea1d,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.7723669309173273,0.7385945945945946,-0.03377233632273269,HARM,1,0,0.8398329420658657,0.8747767793127628,0.8941967951924059,0.9367827645243305
NeoPolyp::7ad649676a1d6240619ebebe9e9c9d00,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9385964912280702,0.8241965973534972,-0.11439989387457306,HARM,1,0,0.6086788904763712,0.7270996458469171,0.4690779034646849,0.566105317210984
NeoPolyp::7ae8395e56a6d9ba9d45c3dbc695325d,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.786926688335139,0.7688811188811189,-0.01804556945402014,NEUTRAL,0,0,0.26179032501585325,0.4581204803271456,0.27737888361074214,0.35242420820959114
NeoPolyp::7b34db8907f74aefafdacfbed351db40,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9537653947102765,0.37883178282751256,-0.5749336118827639,HARM,1,0,0.9237550635840783,0.5565640182596855,0.6857812716632058,0.4595607238109884
NeoPolyp::7b4193425b976973f13dd311a65d2b46,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9364204336640941,0.2570433051269288,-0.6793771285371653,HARM,1,0,0.6596372395888896,0.5921864656421947,0.4498692940646396,0.4664844904269187
NeoPolyp::7b8bcf15050fb9af0ef92846b60b1a38,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9601925569339012,0.9619465788510794,0.0017540219171782168,NEUTRAL,0,0,0.4857643107262319,0.5404671456267088,0.34342489216454636,0.3688527122307217
NeoPolyp::7c2a48847ae8395e56a6d9ba9d45c3db,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.7492540612222345,0.6529434397845325,-0.09631062143770197,HARM,1,0,0.5810303108425483,0.5941964907708869,0.5790689842821353,0.5810650536318308
NeoPolyp::7c38c5d07e6080779715c88d81a4106d,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9414893617021277,0.2716068052930057,-0.669882556409122,HARM,1,0,0.7294951913088283,0.6368504063972538,0.5663219568396146,0.5470425949238186
NeoPolyp::7c8743c61a01e80947f9c02314fc58bd,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9866816381273198,0.9859111027990773,-0.0007705353282424499,NEUTRAL,0,0,0.17748653272255513,0.162821388563376,0.047718761616415965,0.05066284315771238
NeoPolyp::7d4c9ac32dd04cf2a6a01668d0ceca24,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9477496120020693,0.19879702314201245,-0.7489525888600569,HARM,1,0,0.9663394066298175,0.6939134770858393,0.7829140248797314,0.6003953842708396
NeoPolyp::7d507592b964b7955a1d7a36ccf12250,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9858183638284856,0.9869364611707154,0.0011180973422297846,NEUTRAL,0,0,0.19473953534373778,0.08337596599923566,0.09084658767687977,0.04243876891392065
NeoPolyp::7dd17ba487d4878a9bf8a6f4d4987ea3,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.976,0.951945590366819,-0.02405440963318095,HARM,1,0,0.27867471074632477,0.21358471243641192,0.24531388000483198,0.1687004911597844
NeoPolyp::7dd5277dd17ba487d4878a9bf8a6f4d4,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9412765957446808,0.0,-0.9412765957446808,HARM,1,0,0.8018209172076471,0.816249548287525,0.6427917846781955,0.7106377289435294
NeoPolyp::7e4314fe384eb2ba3adfda6c1899fdc9,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.0,0.7548726410229968,0.7548726410229968,BENEFIT,0,1,0.8395523717192263,0.970226759620428,0.874878417428359,0.9464746261071784
NeoPolyp::7e6080779715c88d81a4106de1bdb8f4,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.6363870967741936,0.1307225182798364,-0.5056645784943572,HARM,1,0,0.9987930170239988,0.8841252445700758,0.9919067562976862,0.9426466799296014
NeoPolyp::7e6afd56ea7bc4ba26c86b345408cc37,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9851520740208184,0.9822900667648811,-0.0028620072559373266,NEUTRAL,0,0,0.11537311733489437,0.13506189595371712,0.04616646982139524,0.05252574231882648
NeoPolyp::7f23de79be0dba1f3cf29dff2864e2d8,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.7892444392821882,0.6636142230881636,-0.1256302161940246,HARM,1,0,0.5884267872111779,0.4380967152170699,0.6012386681234487,0.48565267122284717
NeoPolyp::7f538abe9de67869ac66e565c5d4340a,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9769029925687889,0.9803412833050594,0.003438290736270555,NEUTRAL,0,0,0.2120765926952757,0.21085786657486194,0.17461310913975958,0.141543573767851
NeoPolyp::7f720eff82f514f401ea0bd55b1393e2,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.0,0.0,0.0,NEUTRAL,0,0,0.7984954042387604,0.935431570404988,0.6413242765519944,0.8429052137747508
NeoPolyp::7f8a4df1ec859759b7c8743c61a01e80,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9887023714361843,0.9868168232280102,-0.0018855482081741037,NEUTRAL,0,0,0.14925850479482544,0.11026925729591502,0.035636441490055445,0.032112864313764755
NeoPolyp::7f9b9d49e2f4ee17979870116d06046f,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.06366352562629281,0.04973070017953321,-0.013932825446759597,NEUTRAL,0,0,0.8964668423330683,0.8698841997207891,0.767431514357095,0.9104368726551627
NeoPolyp::7fdcfa030228a69b99df08854bf95127,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9810410913736965,0.9796019387439414,-0.001439152629755136,NEUTRAL,0,0,0.2666427509171287,0.13463564118787086,0.06383391132259318,0.04000760325990409
NeoPolyp::7ffa651b4774229fe1bce59ddf92e769,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9479742173112339,0.9518601247785565,0.003885907467322647,NEUTRAL,0,0,0.24269763176049555,0.12150409640978314,0.11046978663762878,0.0673657525740014
NeoPolyp::800c683ca4074c2f49c6f0fca6a4248a,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.0,0.13712778815514778,0.13712778815514778,BENEFIT,0,1,0.9768429435203092,0.9584152323550927,0.9483854342778326,0.9406112959496903
NeoPolyp::802cf912d7aa982e29fb841ad9698b3c,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9405314213412063,0.9017387788111605,-0.03879264253004577,HARM,1,0,0.2463882057680177,0.5864679559583587,0.35319590739107976,0.49891053381748934
NeoPolyp::80703003d2cbbcfa4baf386626995935,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9318255250403877,0.9013732833957553,-0.03045224164463245,HARM,1,0,0.5123245899566234,0.5359291474321931,0.3898597417094745,0.4268794136474178
NeoPolyp::80779715c88d81a4106de1bdb8f4c31c,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9379809868718877,0.6896997093961899,-0.24828127747569784,HARM,1,0,0.9666223563775705,0.4952658172776684,0.8268995715453358,0.5012039718006425
NeoPolyp::80cab5509b367b7048eb17aeed141edb,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9706194690265487,0.965662968832541,-0.004956500194007729,NEUTRAL,0,0,0.31222395707816,0.39644670707205376,0.2499495160283119,0.2874697507319033
NeoPolyp::81e095fdc7f720eff82f514f401ea0bd,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9374478732276897,0.22185491276400368,-0.715592960463686,HARM,1,0,0.8724983438222974,0.704589394682788,0.6792264022064465,0.6042482024056938
NeoPolyp::81fe4727080cae6daedd989517cb8041,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.7611627210068924,0.12543085329970577,-0.6357318677071866,HARM,1,0,0.9641815214145806,0.6383543279575505,0.8391216560783213,0.6423117376703753
NeoPolyp::8232510939c091a7915c942b2f94722a,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9152590489709014,0.9017437032936618,-0.013515345677239554,NEUTRAL,0,0,0.2805660571871041,0.16952387551007167,0.1781776291795924,0.10403030720886129
NeoPolyp::833aa6b8232510939c091a7915c942b2,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9719519175729823,0.9445350734094616,-0.027416844163520637,HARM,1,0,0.4234976822241344,0.6115298409011719,0.3741825773894146,0.472431446678038
NeoPolyp::835c525af63a987f428c953248704ccd,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9326057298772169,0.8889449772841999,-0.04366075259301705,HARM,1,0,0.42573621427386593,0.6008871729048205,0.3828119714428693,0.4649755669581419
NeoPolyp::835cf877e004e8bfb905b78a91391adc,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9835200444403296,0.9832457062740975,-0.00027433816623212426,NEUTRAL,0,0,0.3329165210194152,0.14919194034616293,0.08489408786744586,0.05513947631173584
NeoPolyp::8379499640676289b3e732adb4c5d158,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9798325722983258,0.2692406428094676,-0.7105919294888582,HARM,1,0,0.39160387438975736,0.4519935556655715,0.3886898718131236,0.3740892521864298
NeoPolyp::837f2a0f1536ad3f6a5664c1711b62f1,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9439365188890806,0.9684860298895387,0.024549511000458102,BENEFIT,0,1,0.4664647156765159,0.5022878944505772,0.3021327741148673,0.340565096858118
NeoPolyp::839a76eaf622c3b3e57249fe9959a807,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9827106758553984,0.9775627456909586,-0.005147930164439818,NEUTRAL,0,0,0.31190235721171866,0.14610658345417118,0.14435808233132322,0.0803629269020487
NeoPolyp::83d1d25aa396694c7a8607b26231002e,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.8945615982241953,0.8871527777777778,-0.007408820446417552,NEUTRAL,0,0,0.7539979999302514,0.6214334786587086,0.7182905286932024,0.685142520233926
NeoPolyp::83ecd59f911f025ba0e3b6d0bf0b5633,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.04977664326738992,0.22441466647032837,0.17463802320293845,BENEFIT,0,1,0.9760848105854828,0.9595589673825305,0.9371422026445154,0.9460554009601708
NeoPolyp::841d318d1f625619d9ae2a9833aa6b82,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9662403019500944,0.1447160634198724,-0.8215242385302219,HARM,1,0,0.9656034817450762,0.3947414657835048,0.7072708974696975,0.34111565903021596
NeoPolyp::8489f25621ee6b2905cb608d298528ce,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9291066282420749,0.4388988937483921,-0.4902077344936828,HARM,1,0,0.9580809817719164,0.6337311358478271,0.7982294657423735,0.5793465674451113
NeoPolyp::8490fd7df8e26031fbb5e52c41545ba5,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.0,0.9655737704918033,0.9655737704918033,BENEFIT,0,1,0.9162738721205138,0.9411792324639817,0.7788050967160178,0.8726914994942365
NeoPolyp::84b5dec33fd6aab9f0df70e20bccce75,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.983732351135666,0.9822846670739157,-0.0014476840617503317,NEUTRAL,0,0,0.2842001281055588,0.34351867239783535,0.237605705082867,0.24495268623450436
NeoPolyp::84eb2ba3adfda6c1899fdc9837629008,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9877980521661256,0.9853365918684737,-0.0024614602976519295,NEUTRAL,0,0,0.16145517732858217,0.20102633810001955,0.15917779782805525,0.1413912467933533
NeoPolyp::852ba517fa9498f7b9d151055ea9b16b,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.954456116570654,0.9601112872440232,0.005655170673369181,NEUTRAL,0,0,0.3905914255607265,0.6534143424447196,0.3265410323704423,0.6174686518149436
NeoPolyp::865f6c240449ad43fe2cd066b9fdbc3b,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9682907965970611,0.9580119965724079,-0.0102788000246532,NEUTRAL,0,0,0.4519515994039112,0.2907881908132133,0.297414710726303,0.20676606374223516
NeoPolyp::866269959350e7998934d417cb2eb1ef,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.7918850380388842,0.4050761421319797,-0.38680889590690454,HARM,1,0,0.7036357743581251,0.6302674262236382,0.7197559941109286,0.6593988324512895
NeoPolyp::8683543f0dc6b7268821d173263d7be7,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9501107665042091,0.9789014186977083,0.02879065219349919,BENEFIT,0,1,0.44950419854189816,0.3634499304251256,0.37011732072824804,0.2913593569667226
NeoPolyp::86a73f97dd5277dd17ba487d4878a9bf,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,0.9741484184914841,0.9696969696969697,-0.004451448794514423,NEUTRAL,0,0,0.20990616755774938,0.3562236009350056,0.25980264122953944,0.2892068985672343
